Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
16;vanHD;2;0;1;3;37.43;0.82;88.06;1.18;1.86;-1;MultipleMeltPeaks
17;vanHD;2;0;1;3;38.49;5.19;89.81;1.33;1.84;-1;MultipleMeltPeaks
18;vanHD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vanHD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHD;0;0;2;2;;;;;;-1;NotInformative
16;vanHB;2;0;1;3;25.7;0.08;91.65;0.18;1.91;-1;MultipleMeltPeaks
17;vanHB;2;0;1;3;25.63;0.0000175;91.32;0.29;1.89;-1;MultipleMeltPeaks
18;vanHB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vanHB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHB;0;0;2;2;;;;;;-1;NotInformative
16;vanRA;0;0;3;3;;;;;;-1;NotInformative
17;vanRA;0;0;3;3;;;;;;-1;NotInformative
18;vanRA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRA;0;0;2;2;;;;;;-1;NotInformative
16;vanSA;1;0;2;3;33.46;;74.83;;1.91;-1;
17;vanSA;0;0;3;3;;;;;;-1;NotInformative
18;vanSA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanSA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSA;0;0;2;2;;;;;;-1;NotInformative
16;vanWB;0;0;3;3;;;;;;-1;NotInformative
17;vanWB;0;0;3;3;;;;;;-1;NotInformative
18;vanWB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanWB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanWB;0;0;2;2;;;;;;-1;NotInformative
16;vanXB;0;0;3;3;;;;;;-1;NotInformative
17;vanXB;0;0;3;3;;;;;;-1;NotInformative
18;vanXB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanXB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXB;0;0;2;2;;;;;;-1;NotInformative
16;vanRB;2;0;1;3;32.39;0.37;87.56;0.78;1.91;-1;MultipleMeltPeaks
17;vanRB;3;0;0;3;29.81;1.24;85.16;1.17;1.8;-1;
18;vanRB;1;0;2;3;29.36;;90.53;;1.86;-1;MultipleMeltPeaks
000NTC;vanRB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRB;0;0;2;2;;;;;;-1;NotInformative
16;vanRC;0;0;3;3;;;;;;-1;NotInformative
17;vanRC;0;0;3;3;;;;;;-1;NotInformative
18;vanRC;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC;0;0;2;2;;;;;;-1;NotInformative
16;vanRC4;0;0;3;3;;;;;;-1;NotInformative
17;vanRC4;0;0;3;3;;;;;;-1;NotInformative
18;vanRC4;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC4;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC4;0;0;2;2;;;;;;-1;NotInformative
16;vanRD;0;0;3;3;;;;;;-1;NotInformative
17;vanRD;0;0;3;3;;;;;;-1;NotInformative
18;vanRD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRD;0;0;2;2;;;;;;-1;NotInformative
16;vanSC;2;0;1;3;39.62;1.62;88.89;0.77;1.83;-1;MultipleMeltPeaks
17;vanSC;2;1;0;3;36.65;0.17;90.55;0.25;1.99;-1;ContainsOutlierReplicateCt
18;vanSC;2;0;1;3;36.33;1.42;88.66;4.31;1.92;-1;
000NTC;vanSC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSC;0;0;2;2;;;;;;-1;NotInformative
16;vanTE;0;0;3;3;;;;;;-1;NotInformative
17;vanTE;0;0;3;3;;;;;;-1;NotInformative
18;vanTE;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTE;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTE;0;0;2;2;;;;;;-1;NotInformative
16;vanTC;1;0;2;3;27.23;;91.44;;1.97;-1;MultipleMeltPeaks
17;vanTC;2;0;1;3;27.89;0.13;87.86;0.76;2.02;-1;MultipleMeltPeaks
18;vanTC;1;0;2;3;27.03;;90.67;;1.86;-1;MultipleMeltPeaks
000NTC;vanTC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTC;0;0;2;2;;;;;;-1;NotInformative
16;vanTG;0;0;3;3;;;;;;-1;NotInformative
17;vanTG;0;0;3;3;;;;;;-1;NotInformative
18;vanTG;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTG;0;0;2;2;;;;;;-1;NotInformative
16;vanYB;2;0;1;3;36.04;0.27;86.84;2.87;1.8;-1;MultipleMeltPeaks
17;vanYB;3;0;0;3;36.35;5.92;89.34;3.54;1.82;-1;
18;vanYB;2;0;1;3;36.58;0.5;85.44;0.81;1.79;-1;MultipleMeltPeaks
000NTC;vanYB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanYB;0;0;2;2;;;;;;-1;NotInformative
16;vanYD;2;0;1;3;41.86;0.2;82.4;0.46;1.69;-1;
17;vanYD;1;0;2;3;38.22;;86.49;;1.74;-1;
18;vanYD;1;0;2;3;38.56;;84.61;;1.7;-1;
000NTC;vanYD;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;vanYD;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
16;vanG;3;0;0;3;37.68;3.72;90.48;0.48;1.86;-1;
17;vanG;1;0;2;3;39.51;;86.25;;1.92;-1;
18;vanG;1;0;2;3;39.29;;92.76;;1.77;-1;MultipleMeltPeaks
000NTC;vanG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanG;0;0;2;2;;;;;;-1;NotInformative
16;vanC2/vanC3;2;0;1;3;34.25;0.72;84.55;4.44;1.98;-1;MultipleMeltPeaks
17;vanC2/vanC3;1;0;2;3;31.87;;83.52;;2.04;-1;MultipleMeltPeaks
18;vanC2/vanC3;1;0;2;3;40.28;;84.49;;1.85;-1;MultipleMeltPeaks
000NTC;vanC2/vanC3;0;0;1;1;;;;;;-1;NotInformative
GENO;vanC2/vanC3;0;0;2;2;;;;;;-1;NotInformative
16;vanA;2;0;1;3;27.44;1.06;88.69;1.88;2.01;-1;MultipleMeltPeaks
17;vanA;2;0;1;3;26.22;0.53;90.08;0.25;2.01;-1;MultipleMeltPeaks
18;vanA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vanA;1;0;0;1;40.64;;77.47;;2.01;-1;
GENO;vanA;1;0;1;2;42.93;;75.79;;1.95;-1;
16;vanXA;0;0;3;3;;;;;;-1;NotInformative
17;vanXA;0;0;3;3;;;;;;-1;NotInformative
18;vanXA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanXA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXA;1;0;1;2;34.18;;76.34;;1.62;-1;
16;vanSB;1;0;2;3;41.2;;72.59;;1.78;-1;
17;vanSB;0;0;3;3;;;;;;-1;NotInformative
18;vanSB;2;0;1;3;41.67;0.55;80.13;10.48;1.82;-1;
000NTC;vanSB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSB;0;0;2;2;;;;;;-1;NotInformative
16;16S old 1;3;0;0;3;13.64;0.09;83.04;0.05;1.84;-1;
17;16S old 1;3;0;0;3;13.24;0.0083;82.94;0.04;1.82;-1;
18;16S old 1;3;0;0;3;13.21;0.03;82.62;0.03;1.79;-1;
000NTC;16S old 1;1;0;0;1;27.71;;81.95;;1.85;-1;
GENO;16S old 1;2;0;0;2;27.99;0.19;81.92;0.2;1.85;-1;
16;16S new 2;2;0;1;3;12.15;0.05;88;0.26;2.13;-1;MultipleMeltPeaks
17;16S new 2;3;0;0;3;11.83;0.05;87.35;0.05;2.16;-1;
18;16S new 2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;16S new 2;0;0;1;1;;;;;;-1;NotInformative
GENO;16S new 2;1;0;1;2;26.97;;81.55;;1.31;-1;
16;cfiA;2;0;1;3;39.35;0.6;88.64;4.18;1.84;-1;MultipleMeltPeaks
17;cfiA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
18;cfiA;1;0;2;3;36.81;;91.71;;1.89;-1;MultipleMeltPeaks
000NTC;cfiA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfiA;0;0;2;2;;;;;;-1;NotInformative
16;blaACC-1;2;0;1;3;37.72;1.09;86.25;0.05;1.73;-1;
17;blaACC-1;1;0;2;3;39.93;;86.72;;1.67;-1;
18;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaACC-1;0;0;1;1;;;;;;-1;NotInformative
GENO;blaACC-1;0;0;2;2;;;;;;-1;NotInformative
16;blaMOX/blaCMY;0;0;3;3;;;;;;-1;NotInformative
17;blaMOX/blaCMY;0;0;3;3;;;;;;-1;NotInformative
18;blaMOX/blaCMY;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaMOX/blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMOX/blaCMY;0;0;2;2;;;;;;-1;NotInformative
16;blaOCH;3;0;0;3;33;1.57;88.39;0.62;1.74;-1;
17;blaOCH;2;0;1;3;31.85;3.08;89.94;0.42;1.58;-1;MultipleMeltPeaks
18;blaOCH;2;0;1;3;35.62;0.03;84.64;3.58;1.66;-1;MultipleMeltPeaks
000NTC;blaOCH;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;blaOCH;0;0;2;2;;;;;;-1;NotInformative
16;blaPAO/PDC;2;0;1;3;35.16;1.06;91.31;3;1.78;-1;MultipleMeltPeaks
17;blaPAO/PDC;1;0;2;3;30.43;;91.53;;1.84;-1;MultipleMeltPeaks
18;blaPAO/PDC;3;0;0;3;37.18;0.98;92.06;0.34;1.81;-1;
000NTC;blaPAO/PDC;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPAO/PDC;0;0;2;2;;;;;;-1;NotInformative
16;blaVEB;0;0;3;3;;;;;;-1;NotInformative
17;blaVEB;0;0;3;3;;;;;;-1;NotInformative
18;blaVEB;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaVEB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVEB;0;0;2;2;;;;;;-1;NotInformative
16;bla1;0;0;3;3;;;;;;-1;NotInformative
17;bla1;0;0;3;3;;;;;;-1;NotInformative
18;bla1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla1;0;0;2;2;;;;;;-1;NotInformative
16;blaROB;2;1;0;3;37.06;0.39;88.81;2.46;1.79;-1;ContainsOutlierReplicateCt
17;blaROB;2;1;0;3;33.28;0.09;81.52;0.46;1.74;-1;ContainsOutlierReplicateCt
18;blaROB;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaROB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaROB;0;0;2;2;;;;;;-1;NotInformative
16;blaOXY-2;3;0;0;3;27.04;0.3;92.06;0.14;1.9;-1;
17;blaOXY-2;2;0;1;3;25.36;0.6;91.98;0.04;1.88;-1;MultipleMeltPeaks
18;blaOXY-2;2;0;1;3;27.82;0.88;91.94;0.21;1.92;-1;
000NTC;blaOXY-2;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXY-2;0;0;2;2;;;;;;-1;NotInformative
16;blaPSE;0;0;3;3;;;;;;-1;NotInformative
17;blaPSE;0;0;3;3;;;;;;-1;NotInformative
18;blaPSE;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPSE;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPSE;0;0;2;2;;;;;;-1;NotInformative
16;cphA;2;0;1;3;26.48;0.02;91.39;0.58;1.93;-1;MultipleMeltPeaks
17;cphA;2;0;1;3;26.96;1.24;91.61;0.72;1.93;-1;MultipleMeltPeaks
18;cphA;2;0;1;3;27.35;0.99;91.91;0.11;1.92;-1;
000NTC;cphA;0;0;1;1;;;;;;-1;NotInformative
GENO;cphA;0;0;2;2;;;;;;-1;NotInformative
16;bla-L1;3;0;0;3;40.83;1.23;84.68;3.38;1.86;-1;
17;bla-L1;1;0;2;3;33.74;;87.87;;1.89;-1;
18;bla-L1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla-L1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-L1;0;0;2;2;;;;;;-1;NotInformative
16;cfxA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
17;cfxA;2;0;1;3;37.67;5.23;82.93;11.04;1.68;-1;MultipleMeltPeaks
18;cfxA;0;0;3;3;;;;;;-1;NotInformative
000NTC;cfxA;1;0;0;1;41.99;;73.64;;1.93;-1;
GENO;cfxA;1;0;1;2;40.44;;73.92;;1.96;-1;
16;cepA;0;0;3;3;;;;;;-1;NotInformative
17;cepA;0;0;3;3;;;;;;-1;NotInformative
18;cepA;0;0;3;3;;;;;;-1;NotInformative
000NTC;cepA;0;0;1;1;;;;;;-1;NotInformative
GENO;cepA;0;0;2;2;;;;;;-1;NotInformative
16;blaCMY;2;0;1;3;36.87;0.57;89.21;1.15;1.75;-1;MultipleMeltPeaks
17;blaCMY;2;0;1;3;36.99;3.35;84.46;4.12;1.75;-1;MultipleMeltPeaks
18;blaCMY;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCMY;0;0;2;2;;;;;;-1;NotInformative
16;ampC/blaDHA;2;0;1;3;33.03;0.68;92.47;0.13;1.85;-1;MultipleMeltPeaks
17;ampC/blaDHA;3;0;0;3;33.05;0.9;89.93;1.06;1.84;-1;
18;ampC/blaDHA;1;0;2;3;32.29;;90.83;;1.87;-1;MultipleMeltPeaks
000NTC;ampC/blaDHA;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC/blaDHA;0;0;2;2;;;;;;-1;NotInformative
16;blaGES;0;0;3;3;;;;;;-1;NotInformative
17;blaGES;1;0;2;3;41.23;;84.88;;1.81;-1;
18;blaGES;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaGES;0;0;1;1;;;;;;-1;NotInformative
GENO;blaGES;0;0;2;2;;;;;;-1;NotInformative
16;blaSFO;3;0;0;3;25.48;0.11;91.06;0.39;1.88;-1;
17;blaSFO;3;0;0;3;25.35;0.29;90.67;0.18;1.86;-1;
18;blaSFO;2;0;1;3;28.04;0.66;91.21;0.06;1.91;-1;MultipleMeltPeaks
000NTC;blaSFO;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSFO;0;0;2;2;;;;;;-1;NotInformative
16;blaTLA;0;0;3;3;;;;;;-1;NotInformative
17;blaTLA;0;0;3;3;;;;;;-1;NotInformative
18;blaTLA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTLA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTLA;0;0;2;2;;;;;;-1;NotInformative
16;blaZ;0;0;3;3;;;;;;-1;NotInformative
17;blaZ;0;0;3;3;;;;;;-1;NotInformative
18;blaZ;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaZ;0;0;1;1;;;;;;-1;NotInformative
GENO;blaZ;0;0;2;2;;;;;;-1;NotInformative
16;blaVIM;3;0;0;3;34.72;0.94;89.51;2.45;1.85;-1;
17;blaVIM;1;0;2;3;39.3;;89.14;;1.91;-1;MultipleMeltPeaks
18;blaVIM;1;0;2;3;35.85;;89.02;;1.9;-1;
000NTC;blaVIM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVIM;0;0;2;2;;;;;;-1;NotInformative
16;Pbp5;0;0;3;3;;;;;;-1;NotInformative
17;Pbp5;0;0;3;3;;;;;;-1;NotInformative
18;Pbp5;0;0;3;3;;;;;;-1;NotInformative
000NTC;Pbp5;0;0;1;1;;;;;;-1;NotInformative
GENO;Pbp5;0;0;2;2;;;;;;-1;NotInformative
16;pbp;0;0;3;3;;;;;;-1;NotInformative
17;pbp;0;0;3;3;;;;;;-1;NotInformative
18;pbp;0;0;3;3;;;;;;-1;NotInformative
000NTC;pbp;0;0;1;1;;;;;;-1;NotInformative
GENO;pbp;0;0;2;2;;;;;;-1;NotInformative
16;mecA;0;0;3;3;;;;;;-1;NotInformative
17;mecA;0;0;3;3;;;;;;-1;NotInformative
18;mecA;0;0;3;3;;;;;;-1;NotInformative
000NTC;mecA;0;0;1;1;;;;;;-1;NotInformative
GENO;mecA;0;0;2;2;;;;;;-1;NotInformative
16;blaCTX-M;1;0;2;3;32.96;;89.79;;1.89;-1;MultipleMeltPeaks
17;blaCTX-M;2;0;1;3;33.6;2.57;83.49;9.64;1.82;-1;MultipleMeltPeaks
18;blaCTX-M;1;0;2;3;36.05;;91.01;;1.88;-1;MultipleMeltPeaks
000NTC;blaCTX-M;1;0;0;1;36.09;;77.08;;1.71;-1;
GENO;blaCTX-M;2;0;0;2;35.48;1.21;76.44;0.49;1.83;-1;
16;penA;2;0;1;3;27.05;0.19;91.33;0.29;1.93;-1;MultipleMeltPeaks
17;penA;3;0;0;3;27.25;1.22;91.2;0.21;1.96;-1;
18;penA;3;0;0;3;30.57;0.48;91.27;0.16;1.92;-1;
000NTC;penA;0;0;1;1;;;;;;-1;NotInformative
GENO;penA;0;0;2;2;;;;;;-1;NotInformative
16;imp-marko;0;0;3;3;;;;;;-1;NotInformative
17;imp-marko;1;0;2;3;33.81;;71.14;;1.41;-1;
18;imp-marko;1;0;2;3;35.35;;70.85;;1.42;-1;
000NTC;imp-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;imp-marko;0;0;2;2;;;;;;-1;NotInformative
16;NDM new;2;0;1;3;33.12;0.11;86.48;0.08;1.81;-1;MultipleMeltPeaks
17;NDM new;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
18;NDM new;2;0;1;3;36.15;2.09;89.2;2.5;1.81;-1;MultipleMeltPeaks
000NTC;NDM new;0;0;1;1;;;;;;-1;NotInformative
GENO;NDM new;0;0;2;2;;;;;;-1;NotInformative
16;blaCTX-M-1,3,15;3;0;0;3;32.82;0.17;91.68;0.44;1.96;-1;
17;blaCTX-M-1,3,15;2;0;1;3;33.1;1;90.12;1.45;1.95;-1;
18;blaCTX-M-1,3,15;2;0;1;3;35.66;0.6;86.06;5.62;1.76;-1;MultipleMeltPeaks
000NTC;blaCTX-M-1,3,15;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCTX-M-1,3,15;0;0;2;2;;;;;;-1;NotInformative
16;blaSHV-11;2;0;1;3;36.62;0.83;90.41;0.74;1.96;-1;MultipleMeltPeaks
17;blaSHV-11;2;0;1;3;36.69;2.6;84.56;3.29;1.75;-1;MultipleMeltPeaks
18;blaSHV-11;1;0;2;3;36.89;;89.41;;1.96;-1;MultipleMeltPeaks
000NTC;blaSHV-11;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSHV-11;0;0;2;2;;;;;;-1;NotInformative
16;bla-SME;1;0;2;3;40.83;;84.82;;1.68;-1;MultipleMeltPeaks
17;bla-SME;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
18;bla-SME;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla-SME;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-SME;0;0;2;2;;;;;;-1;NotInformative
16;blaFOXnew;3;0;0;3;27.96;1.37;91.03;0.14;1.87;-1;
17;blaFOXnew;3;0;0;3;27.23;1.08;90.39;0.3;1.9;-1;
18;blaFOXnew;3;0;0;3;29.31;0.67;90.88;0.21;1.89;-1;
000NTC;blaFOXnew;0;0;1;1;;;;;;-1;NotInformative
GENO;blaFOXnew;0;0;2;2;;;;;;-1;NotInformative
16;ampC;2;1;0;3;30.02;0.3;91.55;0.12;1.84;-1;ContainsOutlierReplicateCt
17;ampC;3;0;0;3;31.54;1.14;91.53;0.08;1.83;-1;
18;ampC;2;0;1;3;41.92;1.84;81.32;8.17;1.83;-1;MultipleMeltPeaks
000NTC;ampC;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC;1;0;1;2;30.09;;80.1;;1.78;-1;
16;blaOXA10;1;0;2;3;34.3;;90.85;;1.96;-1;MultipleMeltPeaks
17;blaOXA10;1;0;2;3;35.77;;91.46;;1.96;-1;
18;blaOXA10;1;0;2;3;32.92;;87.01;;1.92;-1;
000NTC;blaOXA10;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXA10;0;0;2;2;;;;;;-1;NotInformative
16;blaIMIR;3;0;0;3;37.24;2.78;90.36;0.46;1.83;-1;
17;blaIMIR;3;0;0;3;38.22;2.36;89.93;2.46;1.86;-1;
18;blaIMIR;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaIMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIMIR;0;0;2;2;;;;;;-1;NotInformative
16;blaTEM;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
17;blaTEM;0;0;3;3;;;;;;-1;NotInformative
18;blaTEM;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTEM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTEM;0;0;2;2;;;;;;-1;NotInformative
16;blaPER;0;0;3;3;;;;;;-1;NotInformative
17;blaPER;0;0;3;3;;;;;;-1;NotInformative
18;blaPER;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPER;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPER;0;0;2;2;;;;;;-1;NotInformative
16;KPC;0;0;3;3;;;;;;-1;NotInformative
17;KPC;2;0;1;3;38.25;3.38;85.34;0.18;1.74;-1;MultipleMeltPeaks
18;KPC;2;0;1;3;38.5;2.34;87.01;6.89;1.82;-1;
000NTC;KPC;0;0;1;1;;;;;;-1;NotInformative
GENO;KPC;0;0;2;2;;;;;;-1;NotInformative
16;beta_ccra;1;0;2;3;38.02;;87.72;;1.87;-1;MultipleMeltPeaks
17;beta_ccra;3;0;0;3;35.58;2.02;87.53;0.81;1.89;-1;
18;beta_ccra;1;0;2;3;38.04;;90.32;;1.85;-1;
000NTC;beta_ccra;0;0;1;1;;;;;;-1;NotInformative
GENO;beta_ccra;1;0;1;2;30.36;;78.83;;1.76;-1;
16;cefa_ampc;1;0;2;3;33.77;;89.54;;1.86;-1;
17;cefa_ampc;2;0;1;3;35.55;2.31;89.36;0.21;1.86;-1;
18;cefa_ampc;2;1;0;3;40.52;0.4;89.37;0.1;1.82;-1;ContainsOutlierReplicateCt
000NTC;cefa_ampc;0;0;1;1;;;;;;-1;NotInformative
GENO;cefa_ampc;0;0;2;2;;;;;;-1;NotInformative
16;bl1acc;0;0;3;3;;;;;;-1;NotInformative
17;bl1acc;0;0;3;3;;;;;;-1;NotInformative
18;bl1acc;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl1acc;0;0;1;1;;;;;;-1;NotInformative
GENO;bl1acc;0;0;2;2;;;;;;-1;NotInformative
16;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
17;bl3_cpha;2;1;0;3;42.04;0.06;92.91;0.7;1.78;-1;ContainsOutlierReplicateCt
18;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl3_cpha;0;0;1;1;;;;;;-1;NotInformative
GENO;bl3_cpha;0;0;2;2;;;;;;-1;NotInformative
16;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
17;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
18;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaB-11,13,14;0;0;1;1;;;;;;-1;NotInformative
GENO;blaB-11,13,14;0;0;2;2;;;;;;-1;NotInformative
16;blaIND;1;0;2;3;39.53;;82.54;;1.76;-1;
17;blaIND;1;0;2;3;41.63;;92.46;;1.75;-1;MultipleMeltPeaks
18;blaIND;1;0;2;3;36.28;;75.84;;1.86;-1;
000NTC;blaIND;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIND;0;0;2;2;;;;;;-1;NotInformative
16;blaLEN;2;0;1;3;37.28;2.17;91.61;2.23;1.84;-1;
17;blaLEN;3;0;0;3;38.95;2.5;90.31;0.92;1.82;-1;
18;blaLEN;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaLEN;0;0;1;1;;;;;;-1;NotInformative
GENO;blaLEN;0;0;2;2;;;;;;-1;NotInformative
16;blaOXY-1;2;0;1;3;24.92;0.91;88.83;0.07;2;-1;MultipleMeltPeaks
17;blaOXY-1;1;0;2;3;23.66;;90.93;;2.04;-1;MultipleMeltPeaks
18;blaOXY-1;1;0;2;3;25.76;;88.96;;1.93;-1;MultipleMeltPeaks
000NTC;blaOXY-1;1;0;0;1;27.17;;77.69;;1.78;-1;
GENO;blaOXY-1;2;0;0;2;27.15;0.07;77.82;0.05;1.78;-1;
16;blaCARB;2;0;1;3;33.42;0.7;90.6;0.65;1.9;-1;MultipleMeltPeaks
17;blaCARB;3;0;0;3;32.84;0.42;90.76;0.74;1.91;-1;
18;blaCARB;1;0;2;3;33.28;;93.61;;1.95;-1;MultipleMeltPeaks
000NTC;blaCARB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCARB;1;0;1;2;38.65;;74.05;;1.97;-1;
16;blaGOB;2;0;1;3;36.8;0.97;88.45;3.14;1.78;-1;MultipleMeltPeaks
17;blaGOB;3;0;0;3;35.2;3.1;88.96;2.24;1.88;-1;
18;blaGOB;2;0;1;3;34.27;2.25;89.65;1.46;1.74;-1;MultipleMeltPeaks
000NTC;blaGOB;1;0;0;1;41.19;;76.1;;1.91;-1;
GENO;blaGOB;0;0;2;2;;;;;;-1;NotInformative
16;blaHERA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
17;blaHERA;2;0;1;3;42.05;1.84;90.19;0.5;1.7;-1;MultipleMeltPeaks
18;blaHERA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaHERA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaHERA;0;0;2;2;;;;;;-1;NotInformative
16;blaMIR;3;0;0;3;26.02;0.33;91.15;0.35;2.02;-1;
17;blaMIR;3;0;0;3;25.08;0.44;90.65;0.2;2.01;-1;
18;blaMIR;2;0;1;3;26.17;0.21;90.81;0.11;2.03;-1;MultipleMeltPeaks
000NTC;blaMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMIR;0;0;2;2;;;;;;-1;NotInformative
16;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
17;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
18;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
000NTC;nonmobile_blaADC;0;0;1;1;;;;;;-1;NotInformative
GENO;nonmobile_blaADC;0;0;2;2;;;;;;-1;NotInformative
16;nonmobile blaBEL;3;0;0;3;28.08;0.41;78.4;0.5;1.86;-1;
17;nonmobile blaBEL;3;0;0;3;27.94;0.21;78.09;0.53;1.83;-1;
18;nonmobile blaBEL;3;0;0;3;28.77;0.73;78.02;0.04;1.8;-1;
000NTC;nonmobile blaBEL;1;0;0;1;29.19;;77.62;;1.79;-1;
GENO;nonmobile blaBEL;2;0;0;2;28.1;0.12;78.11;0.14;1.81;-1;
16;blaIMI;3;0;0;3;32.56;1.26;87.33;1.67;1.89;-1;
17;blaIMI;2;0;1;3;32.67;1.79;85.68;0.15;1.78;-1;MultipleMeltPeaks
18;blaIMI;1;0;2;3;31.81;;77.49;;1.82;-1;MultipleMeltPeaks
000NTC;blaIMI;0;0;1;1;;;;;;-1;NotInformative
