Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
GENO;vanD;0;0;2;2;;;;;;-1;NotInformative
4;vanHD;0;0;3;3;;;;;;-1;NotInformative
5;vanHD;1;0;2;3;43.01;;77.07;;1.86;-1;
6;vanHD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanHD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHD;0;0;2;2;;;;;;-1;NotInformative
4;vanHB;2;0;1;3;31.23;0.63;88.95;3.64;1.88;-1;MultipleMeltPeaks
5;vanHB;2;0;1;3;31.36;0.58;88.03;2.17;1.9;-1;MultipleMeltPeaks
6;vanHB;1;0;2;3;31.25;;87.93;;1.88;-1;MultipleMeltPeaks
000NTC;vanHB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHB;0;0;2;2;;;;;;-1;NotInformative
4;vanRA;0;0;3;3;;;;;;-1;NotInformative
5;vanRA;0;0;3;3;;;;;;-1;NotInformative
6;vanRA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRA;0;0;2;2;;;;;;-1;NotInformative
4;vanSA;0;0;3;3;;;;;;-1;NotInformative
5;vanSA;0;0;3;3;;;;;;-1;NotInformative
6;vanSA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanSA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSA;0;0;2;2;;;;;;-1;NotInformative
4;vanWB;0;0;3;3;;;;;;-1;NotInformative
5;vanWB;0;0;3;3;;;;;;-1;NotInformative
6;vanWB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanWB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanWB;0;0;2;2;;;;;;-1;NotInformative
4;vanXB;0;0;3;3;;;;;;-1;NotInformative
5;vanXB;1;0;2;3;40.06;;76.06;;1.93;-1;
6;vanXB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanXB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXB;0;0;2;2;;;;;;-1;NotInformative
4;vanRB;1;0;2;3;43.05;;90;;1.8;-1;MultipleMeltPeaks
5;vanRB;0;0;3;3;;;;;;-1;NotInformative
6;vanRB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRB;0;0;2;2;;;;;;-1;NotInformative
4;vanRC;0;0;3;3;;;;;;-1;NotInformative
5;vanRC;0;0;3;3;;;;;;-1;NotInformative
6;vanRC;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC;0;0;2;2;;;;;;-1;NotInformative
4;vanRC4;0;0;3;3;;;;;;-1;NotInformative
5;vanRC4;0;0;3;3;;;;;;-1;NotInformative
6;vanRC4;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC4;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC4;0;0;2;2;;;;;;-1;NotInformative
4;vanRD;0;0;3;3;;;;;;-1;NotInformative
5;vanRD;0;0;3;3;;;;;;-1;NotInformative
6;vanRD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRD;0;0;2;2;;;;;;-1;NotInformative
4;vanSC;1;0;2;3;44.8;;87.29;;1.74;-1;MultipleMeltPeaks
5;vanSC;1;0;2;3;43.5;;86.75;;1.86;-1;
6;vanSC;1;0;2;3;40.74;;82.02;;1.81;-1;MultipleMeltPeaks
000NTC;vanSC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSC;0;0;2;2;;;;;;-1;NotInformative
4;vanTE;0;0;3;3;;;;;;-1;NotInformative
5;vanTE;0;0;3;3;;;;;;-1;NotInformative
6;vanTE;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTE;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTE;0;0;2;2;;;;;;-1;NotInformative
4;vanTC;2;0;1;3;32.38;2.28;90.47;0.03;1.86;-1;MultipleMeltPeaks
5;vanTC;2;1;0;3;31.39;8.99E-03;90.47;0.39;1.85;-1;ContainsOutlierReplicateCt
6;vanTC;2;0;1;3;32.11;2.78;91.07;1.17;1.86;-1;MultipleMeltPeaks
000NTC;vanTC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTC;0;0;2;2;;;;;;-1;NotInformative
4;vanTG;0;0;3;3;;;;;;-1;NotInformative
5;vanTG;0;0;3;3;;;;;;-1;NotInformative
6;vanTG;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTG;0;0;2;2;;;;;;-1;NotInformative
4;vanYB;1;0;2;3;43.74;;84.53;;1.9;-1;
5;vanYB;0;0;3;3;;;;;;-1;NotInformative
6;vanYB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanYB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanYB;0;0;2;2;;;;;;-1;NotInformative
4;vanYD;2;0;1;3;41.73;2.06;81.79;0.29;1.9;-1;
5;vanYD;0;0;3;3;;;;;;-1;NotInformative
6;vanYD;2;0;1;3;37.21;5.51;83.43;10.41;1.81;-1;
000NTC;vanYD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanYD;0;0;2;2;;;;;;-1;NotInformative
4;vanG;0;0;3;3;;;;;;-1;NotInformative
5;vanG;1;0;2;3;40.49;;89.9;;1.67;-1;
6;vanG;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanG;0;0;2;2;;;;;;-1;NotInformative
4;vanC2/vanC3;1;0;2;3;38.57;;75.85;;1.99;-1;MultipleMeltPeaks
5;vanC2/vanC3;2;0;1;3;39.11;0.02;83.26;11.04;1.9;-1;
6;vanC2/vanC3;1;0;2;3;36.54;;75.76;;2;-1;
000NTC;vanC2/vanC3;1;0;0;1;40.1;;75.43;;1.84;-1;
GENO;vanC2/vanC3;1;0;1;2;39.05;;75.42;;1.91;-1;
4;vanA;2;0;1;3;33.95;1.9;88.08;1.89;1.88;-1;MultipleMeltPeaks
5;vanA;3;0;0;3;34.89;1.36;87.53;1.52;1.85;-1;
6;vanA;2;0;1;3;34.56;0.18;87.81;2.02;1.84;-1;MultipleMeltPeaks
000NTC;vanA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanA;2;0;0;2;36.57;2.62;77.59;0.75;1.89;-1;
4;vanXA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;vanXA;0;0;3;3;;;;;;-1;NotInformative
6;vanXA;2;0;1;3;40.65;1.43;77.11;1.02;1.71;-1;
000NTC;vanXA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXA;0;0;2;2;;;;;;-1;NotInformative
4;vanSB;2;0;1;3;42.55;0.15;86.62;1.19;1.88;-1;
5;vanSB;1;0;2;3;43.76;;71.57;;1.94;-1;MultipleMeltPeaks
6;vanSB;2;0;1;3;36.36;7.41;80.83;13.2;2.56;-1;HighEfficiency, MultipleMeltPeaks
000NTC;vanSB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSB;0;0;2;2;;;;;;-1;NotInformative
4;16S old 1;3;0;0;3;15.64;0.04;82.2;0.02;1.9;-1;
5;16S old 1;3;0;0;3;14.94;0.1;82.15;0.07;1.9;-1;
6;16S old 1;3;0;0;3;16.28;7.68E-03;82.05;0.08;1.9;-1;
000NTC;16S old 1;1;0;0;1;28.95;;82;;1.91;-1;
GENO;16S old 1;2;0;0;2;28.04;1.57;81.58;0.42;1.91;-1;
4;16S new 2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;16S new 2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;16S new 2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;16S new 2;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;16S new 2;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
4;cfiA;3;0;0;3;31.67;2.62;89.4;0.49;1.88;-1;
5;cfiA;2;0;1;3;29.85;0.01;91.13;4.59E-03;1.86;-1;MultipleMeltPeaks
6;cfiA;1;0;2;3;37.88;;91.96;;1.82;-1;MultipleMeltPeaks
000NTC;cfiA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfiA;0;0;2;2;;;;;;-1;NotInformative
4;blaACC-1;2;0;1;3;31.79;4.81;90.25;0.85;1.9;-1;
5;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
6;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaACC-1;0;0;1;1;;;;;;-1;NotInformative
GENO;blaACC-1;0;0;2;2;;;;;;-1;NotInformative
4;blaMOX/blaCMY;2;0;1;3;37.25;0.34;90.24;0.25;1.74;-1;MultipleMeltPeaks
5;blaMOX/blaCMY;3;0;0;3;34.91;1.51;90.2;0.15;1.76;-1;
6;blaMOX/blaCMY;3;0;0;3;35.55;1.76;90.1;0.11;1.76;-1;
000NTC;blaMOX/blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMOX/blaCMY;0;0;2;2;;;;;;-1;NotInformative
4;blaOCH;0;0;3;3;;;;;;-1;NotInformative
5;blaOCH;0;0;3;3;;;;;;-1;NotInformative
6;blaOCH;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaOCH;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOCH;0;0;2;2;;;;;;-1;NotInformative
4;blaPAO/PDC;1;0;2;3;33.62;;88.53;;1.84;-1;MultipleMeltPeaks
5;blaPAO/PDC;2;0;1;3;35.95;0.15;89.96;1.82;1.81;-1;MultipleMeltPeaks
6;blaPAO/PDC;2;0;1;3;39.11;0.87;90.09;2.01;1.82;-1;MultipleMeltPeaks
000NTC;blaPAO/PDC;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPAO/PDC;0;0;2;2;;;;;;-1;NotInformative
4;blaVEB;0;0;3;3;;;;;;-1;NotInformative
5;blaVEB;0;0;3;3;;;;;;-1;NotInformative
6;blaVEB;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaVEB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVEB;0;0;2;2;;;;;;-1;NotInformative
4;bla1;0;0;3;3;;;;;;-1;NotInformative
5;bla1;0;0;3;3;;;;;;-1;NotInformative
6;bla1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla1;0;0;2;2;;;;;;-1;NotInformative
4;blaROB;0;0;3;3;;;;;;-1;NotInformative
5;blaROB;0;0;3;3;;;;;;-1;NotInformative
6;blaROB;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaROB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaROB;0;0;2;2;;;;;;-1;NotInformative
4;blaOXY-2;2;0;1;3;31.62;1.14;90.14;0.16;1.77;-1;MultipleMeltPeaks
5;blaOXY-2;2;0;1;3;30.34;0.96;90.57;0.18;1.81;-1;MultipleMeltPeaks
6;blaOXY-2;3;0;0;3;31.71;0.57;91.59;1.42;1.79;-1;
000NTC;blaOXY-2;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXY-2;0;0;2;2;;;;;;-1;NotInformative
4;blaPSE;0;0;3;3;;;;;;-1;NotInformative
5;blaPSE;0;0;3;3;;;;;;-1;NotInformative
6;blaPSE;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPSE;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPSE;0;0;2;2;;;;;;-1;NotInformative
4;cphA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;cphA;1;0;2;3;29.74;;90.47;;1.89;-1;MultipleMeltPeaks
6;cphA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cphA;0;0;1;1;;;;;;-1;NotInformative
GENO;cphA;0;0;2;2;;;;;;-1;NotInformative
4;bla-L1;0;0;3;3;;;;;;-1;NotInformative
5;bla-L1;1;0;2;3;41.32;;75.17;;1.88;-1;
6;bla-L1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla-L1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-L1;0;0;2;2;;;;;;-1;NotInformative
4;cfxA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;cfxA;1;0;2;3;43.79;;73.17;;1.87;-1;
6;cfxA;1;0;2;3;36.39;;74.9;;1.87;-1;
000NTC;cfxA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfxA;1;0;1;2;37.49;;74.65;;1.9;-1;
4;cepA;0;0;3;3;;;;;;-1;NotInformative
5;cepA;0;0;3;3;;;;;;-1;NotInformative
6;cepA;0;0;3;3;;;;;;-1;NotInformative
000NTC;cepA;0;0;1;1;;;;;;-1;NotInformative
GENO;cepA;0;0;2;2;;;;;;-1;NotInformative
4;blaCMY;2;0;1;3;40.76;2.78;88.05;0.27;1.78;-1;
5;blaCMY;1;0;2;3;36.22;;87.52;;1.7;-1;MultipleMeltPeaks
6;blaCMY;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCMY;0;0;2;2;;;;;;-1;NotInformative
4;ampC/blaDHA;2;0;1;3;40.24;2.14;85.22;1.32;1.82;-1;
5;ampC/blaDHA;1;0;2;3;40.45;;86.71;;1.86;-1;
6;ampC/blaDHA;1;0;2;3;41.3;;85.87;;1.7;-1;
000NTC;ampC/blaDHA;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC/blaDHA;0;0;2;2;;;;;;-1;NotInformative
4;blaGES;0;0;3;3;;;;;;-1;NotInformative
5;blaGES;0;0;3;3;;;;;;-1;NotInformative
6;blaGES;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaGES;0;0;1;1;;;;;;-1;NotInformative
GENO;blaGES;0;0;2;2;;;;;;-1;NotInformative
4;blaSFO;2;0;1;3;30.99;1.52;89.14;1.35;1.84;-1;MultipleMeltPeaks
5;blaSFO;3;0;0;3;31.52;0.95;89.81;1.33;1.85;-1;
6;blaSFO;3;0;0;3;31.22;0.51;88.75;0.77;1.85;-1;
000NTC;blaSFO;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSFO;0;0;2;2;;;;;;-1;NotInformative
4;blaTLA;0;0;3;3;;;;;;-1;NotInformative
5;blaTLA;0;0;3;3;;;;;;-1;NotInformative
6;blaTLA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTLA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTLA;0;0;2;2;;;;;;-1;NotInformative
4;blaZ;0;0;3;3;;;;;;-1;NotInformative
5;blaZ;0;0;3;3;;;;;;-1;NotInformative
6;blaZ;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaZ;0;0;1;1;;;;;;-1;NotInformative
GENO;blaZ;0;0;2;2;;;;;;-1;NotInformative
4;blaVIM;2;0;1;3;39.53;3.55;89.81;0.59;1.81;-1;
5;blaVIM;2;0;1;3;41.1;0.81;87.54;0.03;1.82;-1;MultipleMeltPeaks
6;blaVIM;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaVIM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVIM;0;0;2;2;;;;;;-1;NotInformative
4;Pbp5;0;0;3;3;;;;;;-1;NotInformative
5;Pbp5;0;0;3;3;;;;;;-1;NotInformative
6;Pbp5;0;0;3;3;;;;;;-1;NotInformative
000NTC;Pbp5;0;0;1;1;;;;;;-1;NotInformative
GENO;Pbp5;0;0;2;2;;;;;;-1;NotInformative
4;pbp;0;0;3;3;;;;;;-1;NotInformative
5;pbp;0;0;3;3;;;;;;-1;NotInformative
6;pbp;0;0;3;3;;;;;;-1;NotInformative
000NTC;pbp;0;0;1;1;;;;;;-1;NotInformative
GENO;pbp;0;0;2;2;;;;;;-1;NotInformative
4;mecA;0;0;3;3;;;;;;-1;NotInformative
5;mecA;0;0;3;3;;;;;;-1;NotInformative
6;mecA;0;0;3;3;;;;;;-1;NotInformative
000NTC;mecA;0;0;1;1;;;;;;-1;NotInformative
GENO;mecA;0;0;2;2;;;;;;-1;NotInformative
4;blaCTX-M;2;0;1;3;43.39;0.91;88.8;1.22;1.75;-1;MultipleMeltPeaks
5;blaCTX-M;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;blaCTX-M;2;0;1;3;41.48;2.23;83.91;1.85;1.89;-1;
000NTC;blaCTX-M;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;blaCTX-M;2;0;0;2;41.01;1.38;75.06;0.55;2.37;-1;
4;penA;2;0;1;3;33.28;1.21;90.41;0.05;1.83;-1;MultipleMeltPeaks
5;penA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;penA;2;1;0;3;39.43;0.28;90.69;0.59;1.74;-1;ContainsOutlierReplicateCt
000NTC;penA;0;0;1;1;;;;;;-1;NotInformative
GENO;penA;0;0;2;2;;;;;;-1;NotInformative
4;imp-marko;0;0;3;3;;;;;;-1;NotInformative
5;imp-marko;1;0;2;3;41.91;;75.99;;1.83;-1;
6;imp-marko;0;0;3;3;;;;;;-1;NotInformative
000NTC;imp-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;imp-marko;0;0;2;2;;;;;;-1;NotInformative
4;NDM new;1;0;2;3;36.37;;84.31;;1.8;-1;MultipleMeltPeaks
5;NDM new;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;NDM new;1;0;2;3;42.97;;81.58;;1.89;-1;MultipleMeltPeaks
000NTC;NDM new;0;0;1;1;;;;;;-1;NotInformative
GENO;NDM new;0;0;2;2;;;;;;-1;NotInformative
4;blaCTX-M-1,3,15;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;blaCTX-M-1,3,15;0;0;3;3;;;;;;-1;NotInformative
6;blaCTX-M-1,3,15;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaCTX-M-1,3,15;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCTX-M-1,3,15;0;0;2;2;;;;;;-1;NotInformative
4;blaSHV-11;1;0;2;3;35.52;;91.44;;1.78;-1;MultipleMeltPeaks
5;blaSHV-11;3;0;0;3;38.57;2.51;83.2;3.21;1.65;-1;
6;blaSHV-11;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaSHV-11;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSHV-11;0;0;2;2;;;;;;-1;NotInformative
4;bla-SME;0;0;3;3;;;;;;-1;NotInformative
5;bla-SME;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;bla-SME;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla-SME;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-SME;0;0;2;2;;;;;;-1;NotInformative
4;blaFOXnew;1;0;2;3;42.63;;89.02;;1.83;-1;MultipleMeltPeaks
5;blaFOXnew;2;0;1;3;42.97;0.18;89.65;1.41;1.71;-1;
6;blaFOXnew;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaFOXnew;0;0;1;1;;;;;;-1;NotInformative
GENO;blaFOXnew;0;0;2;2;;;;;;-1;NotInformative
4;ampC;1;0;2;3;39.9;;87.19;;1.84;-1;MultipleMeltPeaks
5;ampC;3;0;0;3;37.57;0.42;87.7;3.31;1.8;-1;
6;ampC;3;0;0;3;38.26;1.71;84.91;5.11;1.87;-1;
000NTC;ampC;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC;0;0;2;2;;;;;;-1;NotInformative
4;blaOXA10;0;0;3;3;;;;;;-1;NotInformative
5;blaOXA10;0;0;3;3;;;;;;-1;NotInformative
6;blaOXA10;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaOXA10;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXA10;0;0;2;2;;;;;;-1;NotInformative
4;blaIMIR;1;0;2;3;39.45;;87.04;;1.78;-1;
5;blaIMIR;1;0;2;3;42.89;;83.49;;2.02;-1;
6;blaIMIR;1;0;2;3;41.9;;89.84;;1.73;-1;
000NTC;blaIMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIMIR;0;0;2;2;;;;;;-1;NotInformative
4;blaTEM;0;0;3;3;;;;;;-1;NotInformative
5;blaTEM;0;0;3;3;;;;;;-1;NotInformative
6;blaTEM;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTEM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTEM;0;0;2;2;;;;;;-1;NotInformative
4;blaPER;0;0;3;3;;;;;;-1;NotInformative
5;blaPER;0;0;3;3;;;;;;-1;NotInformative
6;blaPER;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPER;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPER;0;0;2;2;;;;;;-1;NotInformative
4;KPC;0;0;3;3;;;;;;-1;NotInformative
5;KPC;0;0;3;3;;;;;;-1;NotInformative
6;KPC;0;0;3;3;;;;;;-1;NotInformative
000NTC;KPC;0;0;1;1;;;;;;-1;NotInformative
GENO;KPC;0;0;2;2;;;;;;-1;NotInformative
4;beta_ccra;0;0;3;3;;;;;;-1;NotInformative
5;beta_ccra;1;0;2;3;38.17;;80.12;;1.86;-1;
6;beta_ccra;0;0;3;3;;;;;;-1;NotInformative
000NTC;beta_ccra;0;0;1;1;;;;;;-1;NotInformative
GENO;beta_ccra;0;0;2;2;;;;;;-1;NotInformative
4;cefa_ampc;0;0;3;3;;;;;;-1;NotInformative
5;cefa_ampc;1;0;2;3;40.97;;80.29;;1.94;-1;
6;cefa_ampc;0;0;3;3;;;;;;-1;NotInformative
000NTC;cefa_ampc;0;0;1;1;;;;;;-1;NotInformative
GENO;cefa_ampc;0;0;2;2;;;;;;-1;NotInformative
4;bl1acc;1;0;2;3;30.62;;87.31;;1.9;-1;MultipleMeltPeaks
5;bl1acc;2;0;1;3;41.14;0.61;88.32;1.05;1.72;-1;
6;bl1acc;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl1acc;0;0;1;1;;;;;;-1;NotInformative
GENO;bl1acc;0;0;2;2;;;;;;-1;NotInformative
4;bl3_cpha;1;0;2;3;28.72;;89.17;;1.91;-1;MultipleMeltPeaks
5;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
6;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl3_cpha;0;0;1;1;;;;;;-1;NotInformative
GENO;bl3_cpha;0;0;2;2;;;;;;-1;NotInformative
4;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
5;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
6;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaB-11,13,14;0;0;1;1;;;;;;-1;NotInformative
GENO;blaB-11,13,14;0;0;2;2;;;;;;-1;NotInformative
4;blaIND;1;0;2;3;41.96;;90.37;;1.73;-1;MultipleMeltPeaks
5;blaIND;0;0;3;3;;;;;;-1;NotInformative
6;blaIND;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaIND;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIND;0;0;2;2;;;;;;-1;NotInformative
4;blaLEN;1;0;2;3;39.98;;89.15;;1.81;-1;
5;blaLEN;1;0;2;3;41.97;;91.05;;1.77;-1;MultipleMeltPeaks
6;blaLEN;1;0;2;3;42.75;;87.11;;1.87;-1;
000NTC;blaLEN;0;0;1;1;;;;;;-1;NotInformative
GENO;blaLEN;0;0;2;2;;;;;;-1;NotInformative
4;blaOXY-1;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;blaOXY-1;1;0;2;3;28.52;;90.2;;1.77;-1;MultipleMeltPeaks
6;blaOXY-1;2;0;1;3;28.54;1.2;77.08;0.4;1.78;-1;MultipleMeltPeaks
000NTC;blaOXY-1;1;0;0;1;27.84;;77.19;;1.81;-1;
GENO;blaOXY-1;2;0;0;2;28.98;0.78;77.06;9.46E-03;1.8;-1;
4;blaCARB;1;0;2;3;41.77;;75.98;;1.84;-1;MultipleMeltPeaks
5;blaCARB;2;0;1;3;40.5;0.19;88.95;0.93;1.78;-1;MultipleMeltPeaks
6;blaCARB;3;0;0;3;40.22;2.45;83.34;3.56;1.8;-1;
000NTC;blaCARB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCARB;0;0;2;2;;;;;;-1;NotInformative
4;blaGOB;1;0;2;3;41.93;;78.04;;1.86;-1;MultipleMeltPeaks
5;blaGOB;1;0;2;3;43.53;;76.46;;1.91;-1;
6;blaGOB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaGOB;1;0;0;1;42.79;;75.18;;1.94;-1;
GENO;blaGOB;1;0;1;2;39.49;;76.62;;1.93;-1;
4;blaHERA;1;0;2;3;42.06;;88.33;;1.89;-1;
5;blaHERA;0;0;3;3;;;;;;-1;NotInformative
6;blaHERA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaHERA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaHERA;0;0;2;2;;;;;;-1;NotInformative
4;blaMIR;2;0;1;3;31.78;2.71;89.42;2.28;1.89;-1;MultipleMeltPeaks
5;blaMIR;1;0;2;3;30.78;;91.13;;1.86;-1;MultipleMeltPeaks
6;blaMIR;2;0;1;3;34.27;0.15;87.55;0.13;1.87;-1;MultipleMeltPeaks
000NTC;blaMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMIR;0;0;2;2;;;;;;-1;NotInformative
4;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
5;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
6;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
000NTC;nonmobile_blaADC;0;0;1;1;;;;;;-1;NotInformative
GENO;nonmobile_blaADC;0;0;2;2;;;;;;-1;NotInformative
4;nonmobile blaBEL;3;0;0;3;36.69;2.04;78.2;1.88;1.76;-1;
5;nonmobile blaBEL;2;0;1;3;36.88;5.75;78;0.12;1.72;-1;MultipleMeltPeaks
6;nonmobile blaBEL;2;0;1;3;37.02;8.58;77.44;0.75;1.84;-1;MultipleMeltPeaks
000NTC;nonmobile blaBEL;1;0;0;1;33.42;;78.66;;1.84;-1;
GENO;nonmobile blaBEL;2;0;0;2;30.86;2.14;78.49;1.53;1.86;-1;
4;blaIMI;1;0;2;3;33.69;;87.06;;1.84;-1;MultipleMeltPeaks
5;blaIMI;1;0;2;3;37.68;;88.03;;1.78;-1;MultipleMeltPeaks
6;blaIMI;1;0;2;3;35.85;;82.32;;2.03;-1;MultipleMeltPeaks
000NTC;blaIMI;1;0;0;1;35.34;;76.78;;1.86;-1;
GENO;blaIMI;0;0;2;2;;;;;;-1;NotInformative
4;bla-ACT;3;0;0;3;30.8;1.35;91.49;0.44;1.87;-1;
5;bla-ACT;3;0;0;3;29.38;1.52;90.37;0.68;1.91;-1;
6;bla-ACT;3;0;0;3;29.78;1.31;91.92;0.19;1.88;-1;
000NTC;bla-ACT;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-ACT;1;0;1;2;38.03;;77.91;;1.84;-1;
4;acrB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;acrB;2;0;1;3;41.86;0.63;82.09;8.79;2.02;-1;MultipleMeltPeaks
6;acrB;0;0;3;3;;;;;;-1;NotInformative
000NTC;acrB;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;acrB;1;0;1;2;38.32;;76.55;;1.89;-1;
4;acrF;1;0;2;3;37.35;;82.39;;1.8;-1;MultipleMeltPeaks
