Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
9;vanD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vanD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanD;0;0;2;2;;;;;;-1;NotInformative
7;vanHD;2;0;1;3;39.15;0.89;80.22;0.02;1.84;-1;MultipleMeltPeaks
8;vanHD;1;0;2;3;41.41;;82.83;;1.88;-1;MultipleMeltPeaks
9;vanHD;2;0;1;3;40.94;3.21;83.64;1.05;1.83;-1;
000NTC;vanHD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHD;0;0;2;2;;;;;;-1;NotInformative
7;vanHB;2;0;1;3;29.38;0.41;92.03;0.15;1.91;-1;MultipleMeltPeaks
8;vanHB;1;0;2;3;28.2;;89.1;;1.93;-1;MultipleMeltPeaks
9;vanHB;2;1;0;3;30.07;0.1;89.02;0.18;1.88;-1;ContainsOutlierReplicateCt
000NTC;vanHB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHB;0;0;2;2;;;;;;-1;NotInformative
7;vanRA;0;0;3;3;;;;;;-1;NotInformative
8;vanRA;0;0;3;3;;;;;;-1;NotInformative
9;vanRA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRA;0;0;2;2;;;;;;-1;NotInformative
7;vanSA;1;0;2;3;40.28;;77.62;;1.9;-1;
8;vanSA;0;0;3;3;;;;;;-1;NotInformative
9;vanSA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanSA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSA;0;0;2;2;;;;;;-1;NotInformative
7;vanWB;0;0;3;3;;;;;;-1;NotInformative
8;vanWB;0;0;3;3;;;;;;-1;NotInformative
9;vanWB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanWB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanWB;0;0;2;2;;;;;;-1;NotInformative
7;vanXB;0;0;3;3;;;;;;-1;NotInformative
8;vanXB;0;0;3;3;;;;;;-1;NotInformative
9;vanXB;1;0;2;3;33.43;;88.29;;1.91;-1;
000NTC;vanXB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXB;0;0;2;2;;;;;;-1;NotInformative
7;vanRB;3;0;0;3;34.98;3.77;86.6;3.92;1.92;-1;
8;vanRB;1;0;2;3;34.76;;85.03;;1.82;-1;MultipleMeltPeaks
9;vanRB;1;0;2;3;33.57;;87.09;;1.88;-1;MultipleMeltPeaks
000NTC;vanRB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRB;0;0;2;2;;;;;;-1;NotInformative
7;vanRC;0;0;3;3;;;;;;-1;NotInformative
8;vanRC;0;0;3;3;;;;;;-1;NotInformative
9;vanRC;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC;0;0;2;2;;;;;;-1;NotInformative
7;vanRC4;0;0;3;3;;;;;;-1;NotInformative
8;vanRC4;0;0;3;3;;;;;;-1;NotInformative
9;vanRC4;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC4;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC4;0;0;2;2;;;;;;-1;NotInformative
7;vanRD;0;0;3;3;;;;;;-1;NotInformative
8;vanRD;0;0;3;3;;;;;;-1;NotInformative
9;vanRD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRD;0;0;2;2;;;;;;-1;NotInformative
7;vanSC;2;0;1;3;36.4;1.37;86.7;5.1;1.9;-1;
8;vanSC;1;0;2;3;41.62;;92.01;;1.61;-1;MultipleMeltPeaks
9;vanSC;2;0;1;3;40.4;0.79;87.22;6.8;1.82;-1;
000NTC;vanSC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSC;0;0;2;2;;;;;;-1;NotInformative
7;vanTE;0;0;3;3;;;;;;-1;NotInformative
8;vanTE;0;0;3;3;;;;;;-1;NotInformative
9;vanTE;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTE;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTE;0;0;2;2;;;;;;-1;NotInformative
7;vanTC;1;0;2;3;27.6;;90.8;;1.88;-1;MultipleMeltPeaks
8;vanTC;3;0;0;3;28.63;0.84;89.65;1.04;1.98;-1;
9;vanTC;2;0;1;3;28.02;0.24;90.45;1.48;1.93;-1;MultipleMeltPeaks
000NTC;vanTC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTC;0;0;2;2;;;;;;-1;NotInformative
7;vanTG;0;0;3;3;;;;;;-1;NotInformative
8;vanTG;0;0;3;3;;;;;;-1;NotInformative
9;vanTG;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTG;0;0;2;2;;;;;;-1;NotInformative
7;vanYB;1;0;2;3;38.17;;87.41;;1.84;-1;MultipleMeltPeaks
8;vanYB;3;0;0;3;38.84;2.54;87.24;2.81;1.82;-1;
9;vanYB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vanYB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanYB;0;0;2;2;;;;;;-1;NotInformative
7;vanYD;0;0;3;3;;;;;;-1;NotInformative
8;vanYD;0;0;3;3;;;;;;-1;NotInformative
9;vanYD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanYD;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;vanYD;0;0;2;2;;;;;;-1;NotInformative
7;vanG;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;vanG;1;0;2;3;34.42;;86.73;;1.97;-1;
9;vanG;1;0;2;3;41.5;;90.38;;1.81;-1;
000NTC;vanG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanG;0;0;2;2;;;;;;-1;NotInformative
7;vanC2/vanC3;1;0;2;3;38.01;;88.39;;1.98;-1;MultipleMeltPeaks
8;vanC2/vanC3;1;0;2;3;34.42;;88.62;;2.02;-1;MultipleMeltPeaks
9;vanC2/vanC3;3;0;0;3;34.68;3.4;86.87;6.16;1.91;-1;
000NTC;vanC2/vanC3;0;0;1;1;;;;;;-1;NotInformative
GENO;vanC2/vanC3;0;0;2;2;;;;;;-1;NotInformative
7;vanA;2;0;1;3;28.3;0.09;89.59;0.38;1.96;-1;MultipleMeltPeaks
8;vanA;2;0;1;3;26.99;0.21;89.83;0.46;1.96;-1;MultipleMeltPeaks
9;vanA;2;0;1;3;28.52;1;89.11;0.77;1.85;-1;MultipleMeltPeaks
000NTC;vanA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanA;2;0;0;2;40.95;1.15;78.39;0.93;1.94;-1;
7;vanXA;0;0;3;3;;;;;;-1;NotInformative
8;vanXA;0;0;3;3;;;;;;-1;NotInformative
9;vanXA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanXA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXA;1;0;1;2;43.37;;75.83;;1.62;-1;
7;vanSB;0;0;3;3;;;;;;-1;NotInformative
8;vanSB;0;0;3;3;;;;;;-1;NotInformative
9;vanSB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanSB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSB;0;0;2;2;;;;;;-1;NotInformative
7;16S old 1;3;0;0;3;13.83;0.03;82.46;0.02;1.9;-1;
8;16S old 1;3;0;0;3;13.53;0.07;82.44;0.05;1.89;-1;
9;16S old 1;3;0;0;3;14.04;0.2;82.65;0.12;1.88;-1;
000NTC;16S old 1;1;0;0;1;32.66;;81.74;;1.87;-1;
GENO;16S old 1;2;0;0;2;29.01;0.34;81.63;0.47;1.86;-1;
7;16S new 2;3;0;0;3;12.93;0.05;85.15;0.04;2.02;-1;
8;16S new 2;3;0;0;3;12.66;0.09;85.08;0.07;2.03;-1;
9;16S new 2;3;0;0;3;13.28;0.09;84.73;0.01;1.95;-1;
000NTC;16S new 2;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;16S new 2;0;0;2;2;;;;;;-1;NotInformative
7;cfiA;0;0;3;3;;;;;;-1;NotInformative
8;cfiA;1;0;2;3;38.08;;88.13;;1.79;-1;
9;cfiA;1;0;2;3;40.7;;92.4;;1.83;-1;
000NTC;cfiA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfiA;0;0;2;2;;;;;;-1;NotInformative
7;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
8;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
9;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaACC-1;0;0;1;1;;;;;;-1;NotInformative
GENO;blaACC-1;0;0;2;2;;;;;;-1;NotInformative
7;blaMOX/blaCMY;0;0;3;3;;;;;;-1;NotInformative
8;blaMOX/blaCMY;0;0;3;3;;;;;;-1;NotInformative
9;blaMOX/blaCMY;1;0;2;3;38.5;;90.63;;1.8;-1;MultipleMeltPeaks
000NTC;blaMOX/blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMOX/blaCMY;0;0;2;2;;;;;;-1;NotInformative
7;blaOCH;0;0;3;3;;;;;;-1;NotInformative
8;blaOCH;1;0;2;3;38.13;;88.02;;1.67;-1;
9;blaOCH;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaOCH;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOCH;0;0;2;2;;;;;;-1;NotInformative
7;blaPAO/PDC;0;0;3;3;;;;;;-1;NotInformative
8;blaPAO/PDC;1;0;2;3;37.28;;91.01;;1.78;-1;
9;blaPAO/PDC;2;0;1;3;38.48;0.02;91.35;0.91;1.72;-1;MultipleMeltPeaks
000NTC;blaPAO/PDC;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPAO/PDC;0;0;2;2;;;;;;-1;NotInformative
7;blaVEB;0;0;3;3;;;;;;-1;NotInformative
8;blaVEB;0;0;3;3;;;;;;-1;NotInformative
9;blaVEB;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaVEB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVEB;0;0;2;2;;;;;;-1;NotInformative
7;bla1;0;0;3;3;;;;;;-1;NotInformative
8;bla1;0;0;3;3;;;;;;-1;NotInformative
9;bla1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla1;0;0;2;2;;;;;;-1;NotInformative
7;blaROB;0;0;3;3;;;;;;-1;NotInformative
8;blaROB;0;0;3;3;;;;;;-1;NotInformative
9;blaROB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaROB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaROB;0;0;2;2;;;;;;-1;NotInformative
7;blaOXY-2;3;0;0;3;29.39;0.22;91.66;0.33;1.85;-1;
8;blaOXY-2;1;0;2;3;30.14;;92.28;;1.86;-1;MultipleMeltPeaks
9;blaOXY-2;3;0;0;3;33.11;2.92;91.39;0.53;1.81;-1;
000NTC;blaOXY-2;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXY-2;0;0;2;2;;;;;;-1;NotInformative
7;blaPSE;0;0;3;3;;;;;;-1;NotInformative
8;blaPSE;0;0;3;3;;;;;;-1;NotInformative
9;blaPSE;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPSE;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPSE;0;0;2;2;;;;;;-1;NotInformative
7;cphA;1;0;2;3;24.29;;89.74;;1.86;-1;MultipleMeltPeaks
8;cphA;1;0;2;3;25.35;;90.5;;1.88;-1;MultipleMeltPeaks
9;cphA;3;0;0;3;26.76;0.74;90.16;0.17;1.93;-1;
000NTC;cphA;0;0;1;1;;;;;;-1;NotInformative
GENO;cphA;0;0;2;2;;;;;;-1;NotInformative
7;bla-L1;1;0;2;3;42.71;;87.7;;1.87;-1;
8;bla-L1;2;0;1;3;35.32;5.53;84.41;6.83;1.84;-1;
9;bla-L1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla-L1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-L1;0;0;2;2;;;;;;-1;NotInformative
7;cfxA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;cfxA;0;0;3;3;;;;;;-1;NotInformative
9;cfxA;1;0;2;3;34.49;;75.15;;1.92;-1;
000NTC;cfxA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfxA;0;0;2;2;;;;;;-1;NotInformative
7;cepA;0;0;3;3;;;;;;-1;NotInformative
8;cepA;0;0;3;3;;;;;;-1;NotInformative
9;cepA;0;0;3;3;;;;;;-1;NotInformative
000NTC;cepA;0;0;1;1;;;;;;-1;NotInformative
GENO;cepA;0;0;2;2;;;;;;-1;NotInformative
7;blaCMY;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;blaCMY;1;0;2;3;42.05;;76.57;;1.89;-1;MultipleMeltPeaks
9;blaCMY;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCMY;0;0;2;2;;;;;;-1;NotInformative
7;ampC/blaDHA;1;0;2;3;30.49;;84.47;;1.85;-1;MultipleMeltPeaks
8;ampC/blaDHA;1;0;2;3;33.37;;91.01;;1.88;-1;MultipleMeltPeaks
9;ampC/blaDHA;2;1;0;3;29.75;0.39;86.25;2.49;1.85;-1;ContainsOutlierReplicateCt
000NTC;ampC/blaDHA;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC/blaDHA;0;0;2;2;;;;;;-1;NotInformative
7;blaGES;0;0;3;3;;;;;;-1;NotInformative
8;blaGES;0;0;3;3;;;;;;-1;NotInformative
9;blaGES;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaGES;0;0;1;1;;;;;;-1;NotInformative
GENO;blaGES;0;0;2;2;;;;;;-1;NotInformative
7;blaSFO;2;0;1;3;26.54;1;89.96;1.2;1.67;-1;MultipleMeltPeaks
8;blaSFO;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;blaSFO;1;0;2;3;28.89;;89.91;;1.86;-1;MultipleMeltPeaks
000NTC;blaSFO;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSFO;0;0;2;2;;;;;;-1;NotInformative
7;blaTLA;0;0;3;3;;;;;;-1;NotInformative
8;blaTLA;0;0;3;3;;;;;;-1;NotInformative
9;blaTLA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTLA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTLA;0;0;2;2;;;;;;-1;NotInformative
7;blaZ;0;0;3;3;;;;;;-1;NotInformative
8;blaZ;0;0;3;3;;;;;;-1;NotInformative
9;blaZ;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaZ;0;0;1;1;;;;;;-1;NotInformative
GENO;blaZ;0;0;2;2;;;;;;-1;NotInformative
7;blaVIM;0;0;3;3;;;;;;-1;NotInformative
8;blaVIM;0;0;3;3;;;;;;-1;NotInformative
9;blaVIM;1;0;2;3;39.84;;88.45;;1.72;-1;
000NTC;blaVIM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVIM;0;0;2;2;;;;;;-1;NotInformative
7;Pbp5;0;0;3;3;;;;;;-1;NotInformative
8;Pbp5;0;0;3;3;;;;;;-1;NotInformative
9;Pbp5;0;0;3;3;;;;;;-1;NotInformative
000NTC;Pbp5;0;0;1;1;;;;;;-1;NotInformative
GENO;Pbp5;0;0;2;2;;;;;;-1;NotInformative
7;pbp;0;0;3;3;;;;;;-1;NotInformative
8;pbp;0;0;3;3;;;;;;-1;NotInformative
9;pbp;1;0;2;3;38.29;;85.82;;1.66;-1;
000NTC;pbp;0;0;1;1;;;;;;-1;NotInformative
GENO;pbp;0;0;2;2;;;;;;-1;NotInformative
7;mecA;0;0;3;3;;;;;;-1;NotInformative
8;mecA;0;0;3;3;;;;;;-1;NotInformative
9;mecA;0;0;3;3;;;;;;-1;NotInformative
000NTC;mecA;0;0;1;1;;;;;;-1;NotInformative
GENO;mecA;0;0;2;2;;;;;;-1;NotInformative
7;blaCTX-M;0;0;3;3;;;;;;-1;NotInformative
8;blaCTX-M;1;0;2;3;41.19;;74.75;;1.84;-1;
9;blaCTX-M;2;0;1;3;38.15;1.58;82.33;7.88;1.8;-1;MultipleMeltPeaks
000NTC;blaCTX-M;1;0;0;1;33.71;;77.02;;1.85;-1;
GENO;blaCTX-M;0;0;2;2;;;;;;-1;NotInformative
7;penA;3;0;0;3;30.64;1.14;90.89;0.65;1.91;-1;
8;penA;2;0;1;3;32.63;1.71;91.55;0.36;1.87;-1;MultipleMeltPeaks
9;penA;3;0;0;3;32.63;0.91;90.75;0.22;1.9;-1;
000NTC;penA;0;0;1;1;;;;;;-1;NotInformative
GENO;penA;0;0;2;2;;;;;;-1;NotInformative
7;imp-marko;0;0;3;3;;;;;;-1;NotInformative
8;imp-marko;0;0;3;3;;;;;;-1;NotInformative
9;imp-marko;0;0;3;3;;;;;;-1;NotInformative
000NTC;imp-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;imp-marko;0;0;2;2;;;;;;-1;NotInformative
7;NDM new;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;NDM new;1;0;2;3;33.1;;89.14;;1.8;-1;MultipleMeltPeaks
9;NDM new;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;NDM new;0;0;1;1;;;;;;-1;NotInformative
GENO;NDM new;0;0;2;2;;;;;;-1;NotInformative
7;blaCTX-M-1,3,15;2;0;1;3;36.49;5;82.03;0.68;1.88;-1;
8;blaCTX-M-1,3,15;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;blaCTX-M-1,3,15;2;0;1;3;37.26;4.84;85.44;0.34;1.83;-1;MultipleMeltPeaks
000NTC;blaCTX-M-1,3,15;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCTX-M-1,3,15;0;0;2;2;;;;;;-1;NotInformative
7;blaSHV-11;2;0;1;3;37.77;2.02;89.89;0.04;1.96;-1;MultipleMeltPeaks
8;blaSHV-11;2;0;1;3;35.02;0.34;89.96;0.01;1.88;-1;MultipleMeltPeaks
9;blaSHV-11;3;0;0;3;37.46;3.19;90.25;0.16;1.92;-1;
000NTC;blaSHV-11;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSHV-11;0;0;2;2;;;;;;-1;NotInformative
7;bla-SME;0;0;3;3;;;;;;-1;NotInformative
8;bla-SME;0;0;3;3;;;;;;-1;NotInformative
9;bla-SME;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla-SME;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-SME;0;0;2;2;;;;;;-1;NotInformative
7;blaFOXnew;1;0;2;3;33.02;;90.43;;1.82;-1;MultipleMeltPeaks
8;blaFOXnew;3;0;0;3;34.02;1;90.68;0.75;1.84;-1;
9;blaFOXnew;3;0;0;3;33.44;0.48;90.78;0.18;1.83;-1;
000NTC;blaFOXnew;0;0;1;1;;;;;;-1;NotInformative
GENO;blaFOXnew;0;0;2;2;;;;;;-1;NotInformative
7;ampC;2;0;1;3;35.56;2.4;89.19;2.7;1.82;-1;MultipleMeltPeaks
8;ampC;2;0;1;3;36.68;1.84;90.52;0.92;1.79;-1;MultipleMeltPeaks
9;ampC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ampC;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC;0;0;2;2;;;;;;-1;NotInformative
7;blaOXA10;1;0;2;3;39.22;;77.27;;1.93;-1;
8;blaOXA10;1;0;2;3;39.91;;88.31;;1.88;-1;
9;blaOXA10;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaOXA10;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXA10;0;0;2;2;;;;;;-1;NotInformative
7;blaIMIR;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;blaIMIR;1;0;2;3;40.98;;91.68;;1.84;-1;
9;blaIMIR;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaIMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIMIR;0;0;2;2;;;;;;-1;NotInformative
7;blaTEM;0;0;3;3;;;;;;-1;NotInformative
8;blaTEM;2;0;1;3;32.09;1.48;82.23;0.02;1.69;-1;
9;blaTEM;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTEM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTEM;0;0;2;2;;;;;;-1;NotInformative
7;blaPER;0;0;3;3;;;;;;-1;NotInformative
8;blaPER;0;0;3;3;;;;;;-1;NotInformative
9;blaPER;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPER;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPER;0;0;2;2;;;;;;-1;NotInformative
7;KPC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;KPC;1;0;2;3;35.12;;80.73;;1.83;-1;
9;KPC;0;0;3;3;;;;;;-1;NotInformative
000NTC;KPC;0;0;1;1;;;;;;-1;NotInformative
GENO;KPC;0;0;2;2;;;;;;-1;NotInformative
7;beta_ccra;0;0;3;3;;;;;;-1;NotInformative
8;beta_ccra;1;0;2;3;39.78;;87.95;;1.85;-1;
9;beta_ccra;0;0;3;3;;;;;;-1;NotInformative
000NTC;beta_ccra;0;0;1;1;;;;;;-1;NotInformative
GENO;beta_ccra;0;0;2;2;;;;;;-1;NotInformative
7;cefa_ampc;0;0;3;3;;;;;;-1;NotInformative
8;cefa_ampc;1;0;2;3;36.47;;89.69;;1.88;-1;MultipleMeltPeaks
9;cefa_ampc;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cefa_ampc;0;0;1;1;;;;;;-1;NotInformative
GENO;cefa_ampc;0;0;2;2;;;;;;-1;NotInformative
7;bl1acc;0;0;3;3;;;;;;-1;NotInformative
8;bl1acc;0;0;3;3;;;;;;-1;NotInformative
9;bl1acc;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl1acc;0;0;1;1;;;;;;-1;NotInformative
GENO;bl1acc;0;0;2;2;;;;;;-1;NotInformative
7;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
8;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
9;bl3_cpha;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl3_cpha;0;0;1;1;;;;;;-1;NotInformative
GENO;bl3_cpha;0;0;2;2;;;;;;-1;NotInformative
7;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
8;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
9;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaB-11,13,14;0;0;1;1;;;;;;-1;NotInformative
GENO;blaB-11,13,14;0;0;2;2;;;;;;-1;NotInformative
7;blaIND;0;0;3;3;;;;;;-1;NotInformative
8;blaIND;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;blaIND;1;0;2;3;39.71;;75.13;;1.88;-1;
000NTC;blaIND;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIND;0;0;2;2;;;;;;-1;NotInformative
7;blaLEN;0;0;3;3;;;;;;-1;NotInformative
8;blaLEN;0;0;3;3;;;;;;-1;NotInformative
9;blaLEN;1;0;2;3;36.22;;90.72;;1.76;-1;MultipleMeltPeaks
000NTC;blaLEN;0;0;1;1;;;;;;-1;NotInformative
GENO;blaLEN;0;0;2;2;;;;;;-1;NotInformative
7;blaOXY-1;2;0;1;3;26.72;0.57;89.35;0.05;1.96;-1;MultipleMeltPeaks
8;blaOXY-1;2;0;1;3;26.49;0.35;89.06;0.09;1.89;-1;MultipleMeltPeaks
9;blaOXY-1;3;0;0;3;26.41;0.09;88.86;0.51;1.95;-1;
000NTC;blaOXY-1;1;0;0;1;28.49;;77.29;;1.76;-1;
GENO;blaOXY-1;2;0;0;2;29.48;0.5;77.53;0.07;1.81;-1;
7;blaCARB;1;0;2;3;42.12;;88.77;;1.79;-1;MultipleMeltPeaks
8;blaCARB;1;0;2;3;38.44;;88.76;;1.93;-1;MultipleMeltPeaks
9;blaCARB;3;0;0;3;35.22;1.45;86.42;2.67;1.91;-1;
000NTC;blaCARB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCARB;0;0;2;2;;;;;;-1;NotInformative
7;blaGOB;0;0;3;3;;;;;;-1;NotInformative
8;blaGOB;3;0;0;3;39.67;2.01;85.91;6.63;1.77;-1;
9;blaGOB;1;0;2;3;37.08;;77.1;;1.78;-1;
000NTC;blaGOB;1;0;0;1;39.14;;76.34;;1.89;-1;
GENO;blaGOB;0;0;2;2;;;;;;-1;NotInformative
7;blaHERA;0;0;3;3;;;;;;-1;NotInformative
8;blaHERA;0;0;3;3;;;;;;-1;NotInformative
9;blaHERA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaHERA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaHERA;0;0;2;2;;;;;;-1;NotInformative
7;blaMIR;3;0;0;3;28.17;0.29;91.01;0.23;1.92;-1;
8;blaMIR;3;0;0;3;27.72;0.58;90.82;0.03;1.9;-1;
9;blaMIR;3;0;0;3;27.57;0.99;91.3;0.24;1.97;-1;
000NTC;blaMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMIR;0;0;2;2;;;;;;-1;NotInformative
7;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
8;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
9;nonmobile_blaADC;1;0;2;3;41.77;;80;;1.87;-1;
000NTC;nonmobile_blaADC;0;0;1;1;;;;;;-1;NotInformative
GENO;nonmobile_blaADC;0;0;2;2;;;;;;-1;NotInformative
7;nonmobile blaBEL;3;0;0;3;28.96;0.45;77.92;0.27;1.86;-1;
8;nonmobile blaBEL;3;0;0;3;29.43;1.02;78.56;0.9;1.86;-1;
9;nonmobile blaBEL;3;0;0;3;28.63;0.73;78.49;0.16;1.87;-1;
000NTC;nonmobile blaBEL;1;0;0;1;27.72;;77.76;;1.88;-1;
GENO;nonmobile blaBEL;2;0;0;2;27.36;0.33;77.94;0.05;1.82;-1;
7;blaIMI;3;0;0;3;36.35;2.51;86.41;0.54;1.83;-1;
8;blaIMI;2;1;0;3;32.64;0.14;85.95;1.16;1.93;-1;ContainsOutlierReplicateCt
9;blaIMI;2;0;1;3;36.01;0.88;88.6;2.5;1.93;-1;MultipleMeltPeaks
000NTC;blaIMI;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIMI;2;0;0;2;36.47;0.88;77.07;0.36;1.86;-1;
7;bla-ACT;3;0;0;3;28.28;0.47;91.05;0.21;1.97;-1;
8;bla-ACT;3;0;0;3;28.56;0.43;90.7;0.17;1.94;-1;
9;bla-ACT;2;0;1;3;27.61;0.01;91.61;0.05;1.94;-1;MultipleMeltPeaks
000NTC;bla-ACT;1;0;0;1;42.04;;76.7;;1.87;-1;
GENO;bla-ACT;2;0;0;2;34.32;1.58;78.44;0.2;1.82;-1;
7;acrB;0;0;3;3;;;;;;-1;NotInformative
8;acrB;0;0;3;3;;;;;;-1;NotInformative
9;acrB;2;0;1;3;32.52;7.96;83.1;5.64;1.89;-1;MultipleMeltPeaks
000NTC;acrB;0;0;1;1;;;;;;-1;NotInformative
GENO;acrB;1;0;1;2;34.52;;85.26;;1.59;-1;MultipleMeltPeaks
7;acrF;2;0;1;3;30.37;1.37;90.55;0.32;1.89;-1;MultipleMeltPeaks
8;acrF;3;0;0;3;31.1;1.48;90.88;0.32;1.89;-1;
9;acrF;3;0;0;3;26.57;0.53;89.44;0.49;1.95;-1;
