Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
12;vanC;1;0;2;3;36.61;;85.35;;1.81;-1;MultipleMeltPeaks
000NTC;vanC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanC;0;0;2;2;;;;;;-1;NotInformative
10;VanB;2;0;1;3;27.66;0.45;90.45;0.23;1.95;-1;MultipleMeltPeaks
11;VanB;3;0;0;3;27.95;2.8;89.94;0.5;1.88;-1;
12;VanB;1;0;2;3;30.45;;90.4;;1.92;-1;MultipleMeltPeaks
000NTC;VanB;0;0;1;1;;;;;;-1;NotInformative
GENO;VanB;0;0;2;2;;;;;;-1;NotInformative
10;vanD;0;0;3;3;;;;;;-1;NotInformative
11;vanD;0;0;3;3;;;;;;-1;NotInformative
12;vanD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanD;0;0;2;2;;;;;;-1;NotInformative
10;vanHD;3;0;0;3;36.8;1.46;87.95;3.83;1.78;-1;
11;vanHD;2;0;1;3;36.83;1.83;84.99;0.11;1.88;-1;MultipleMeltPeaks
12;vanHD;1;0;2;3;40.81;;91.18;;1.79;-1;MultipleMeltPeaks
000NTC;vanHD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHD;0;0;2;2;;;;;;-1;NotInformative
10;vanHB;1;0;2;3;28.57;;92.2;;1.88;-1;MultipleMeltPeaks
11;vanHB;2;0;1;3;29.51;0.64;89.87;2.7;1.89;-1;MultipleMeltPeaks
12;vanHB;1;0;2;3;28.66;;92.21;;1.95;-1;MultipleMeltPeaks
000NTC;vanHB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanHB;0;0;2;2;;;;;;-1;NotInformative
10;vanRA;0;0;3;3;;;;;;-1;NotInformative
11;vanRA;0;0;3;3;;;;;;-1;NotInformative
12;vanRA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRA;0;0;2;2;;;;;;-1;NotInformative
10;vanSA;0;0;3;3;;;;;;-1;NotInformative
11;vanSA;0;0;3;3;;;;;;-1;NotInformative
12;vanSA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanSA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSA;0;0;2;2;;;;;;-1;NotInformative
10;vanWB;1;0;2;3;41.84;;84.79;;1.64;-1;MultipleMeltPeaks
11;vanWB;0;0;3;3;;;;;;-1;NotInformative
12;vanWB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanWB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanWB;0;0;2;2;;;;;;-1;NotInformative
10;vanXB;0;0;3;3;;;;;;-1;NotInformative
11;vanXB;0;0;3;3;;;;;;-1;NotInformative
12;vanXB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanXB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXB;0;0;2;2;;;;;;-1;NotInformative
10;vanRB;3;0;0;3;29.56;1.11;87.89;2.5;1.94;-1;
11;vanRB;1;0;2;3;31.62;;86.43;;1.93;-1;MultipleMeltPeaks
12;vanRB;1;0;2;3;30.38;;88.08;;1.93;-1;MultipleMeltPeaks
000NTC;vanRB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRB;0;0;2;2;;;;;;-1;NotInformative
10;vanRC;0;0;3;3;;;;;;-1;NotInformative
11;vanRC;0;0;3;3;;;;;;-1;NotInformative
12;vanRC;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC;0;0;2;2;;;;;;-1;NotInformative
10;vanRC4;0;0;3;3;;;;;;-1;NotInformative
11;vanRC4;0;0;3;3;;;;;;-1;NotInformative
12;vanRC4;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRC4;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRC4;0;0;2;2;;;;;;-1;NotInformative
10;vanRD;0;0;3;3;;;;;;-1;NotInformative
11;vanRD;0;0;3;3;;;;;;-1;NotInformative
12;vanRD;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanRD;0;0;1;1;;;;;;-1;NotInformative
GENO;vanRD;0;0;2;2;;;;;;-1;NotInformative
10;vanSC;1;0;2;3;43.35;;83.61;;1.53;-1;MultipleMeltPeaks
11;vanSC;2;0;1;3;36.79;3.14;83.17;2.42E-03;1.86;-1;MultipleMeltPeaks
12;vanSC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;vanSC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSC;0;0;2;2;;;;;;-1;NotInformative
10;vanTE;0;0;3;3;;;;;;-1;NotInformative
11;vanTE;0;0;3;3;;;;;;-1;NotInformative
12;vanTE;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTE;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTE;0;0;2;2;;;;;;-1;NotInformative
10;vanTC;3;0;0;3;27.15;1.09;90.56;0.18;1.87;-1;
11;vanTC;1;0;2;3;27.47;;90.04;;1.91;-1;MultipleMeltPeaks
12;vanTC;2;0;1;3;27.76;2.27;89.86;1.51;1.91;-1;MultipleMeltPeaks
000NTC;vanTC;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTC;0;0;2;2;;;;;;-1;NotInformative
10;vanTG;0;0;3;3;;;;;;-1;NotInformative
11;vanTG;0;0;3;3;;;;;;-1;NotInformative
12;vanTG;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanTG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanTG;0;0;2;2;;;;;;-1;NotInformative
10;vanYB;2;0;1;3;36.02;2.99;87.2;3.53;1.82;-1;MultipleMeltPeaks
11;vanYB;1;0;2;3;36.09;;91.43;;1.83;-1;MultipleMeltPeaks
12;vanYB;2;0;1;3;35.36;2.18;88.78;1.52;1.81;-1;MultipleMeltPeaks
000NTC;vanYB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanYB;0;0;2;2;;;;;;-1;NotInformative
10;vanYD;2;0;1;3;36.51;3.97;82.5;8.1;1.72;-1;
11;vanYD;0;0;3;3;;;;;;-1;NotInformative
12;vanYD;1;0;2;3;37.8;;77.42;;1.53;-1;
000NTC;vanYD;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;vanYD;0;0;2;2;;;;;;-1;NotInformative
10;vanG;1;0;2;3;36.65;;83.89;;1.9;-1;MultipleMeltPeaks
11;vanG;2;0;1;3;38.78;4.96;84.98;2.35;1.84;-1;
12;vanG;1;0;2;3;38.09;;85.44;;1.89;-1;
000NTC;vanG;0;0;1;1;;;;;;-1;NotInformative
GENO;vanG;0;0;2;2;;;;;;-1;NotInformative
10;vanC2/vanC3;2;1;0;3;29.91;0.12;90.19;2.48;2.02;-1;ContainsOutlierReplicateCt
11;vanC2/vanC3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
12;vanC2/vanC3;2;0;1;3;32.1;3.61;88.5;0.26;2;-1;MultipleMeltPeaks
000NTC;vanC2/vanC3;1;0;0;1;29.71;;76.87;;1.91;-1;
GENO;vanC2/vanC3;1;0;1;2;43.93;;74.22;;1.91;-1;
10;vanA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;vanA;1;0;2;3;27.93;;87.54;;1.95;-1;MultipleMeltPeaks
12;vanA;1;0;2;3;28.2;;89.54;;2;-1;MultipleMeltPeaks
000NTC;vanA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanA;0;0;2;2;;;;;;-1;NotInformative
10;vanXA;0;0;3;3;;;;;;-1;NotInformative
11;vanXA;1;0;2;3;37.94;;76.72;;1.55;-1;
12;vanXA;0;0;3;3;;;;;;-1;NotInformative
000NTC;vanXA;0;0;1;1;;;;;;-1;NotInformative
GENO;vanXA;1;0;1;2;38.92;;76.12;;1.62;-1;
10;vanSB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;vanSB;0;0;3;3;;;;;;-1;NotInformative
12;vanSB;1;0;2;3;42.44;;87.71;;1.82;-1;
000NTC;vanSB;0;0;1;1;;;;;;-1;NotInformative
GENO;vanSB;0;0;2;2;;;;;;-1;NotInformative
10;16S old 1;3;0;0;3;13.18;0.06;82.57;0.04;1.87;-1;
11;16S old 1;3;0;0;3;13.22;0.11;82.46;0.02;1.88;-1;
12;16S old 1;3;0;0;3;13.73;0.02;82.57;0.02;1.9;-1;
000NTC;16S old 1;1;0;0;1;27.8;;81.92;;1.87;-1;
GENO;16S old 1;2;0;0;2;28.78;1.92;81.76;0.21;1.85;-1;
10;16S new 2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;16S new 2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
12;16S new 2;3;0;0;3;12.39;6.10E-03;84.42;0.02;2.08;-1;
000NTC;16S new 2;0;0;1;1;;;;;;-1;NotInformative
GENO;16S new 2;0;0;2;2;;;;;;-1;NotInformative
10;cfiA;1;0;2;3;34.88;;88.83;;1.87;-1;MultipleMeltPeaks
11;cfiA;2;0;1;3;35.82;2.21;88.44;0.48;1.83;-1;MultipleMeltPeaks
12;cfiA;2;0;1;3;36.62;0.45;84.69;0.09;1.88;-1;
000NTC;cfiA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfiA;0;0;2;2;;;;;;-1;NotInformative
10;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
11;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
12;blaACC-1;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaACC-1;0;0;1;1;;;;;;-1;NotInformative
GENO;blaACC-1;0;0;2;2;;;;;;-1;NotInformative
10;blaMOX/blaCMY;2;0;1;3;32.02;0.9;90.57;3.61E-04;1.84;-1;MultipleMeltPeaks
11;blaMOX/blaCMY;3;0;0;3;32.96;1.18;90.47;0.97;1.83;-1;
12;blaMOX/blaCMY;2;1;0;3;36.01;0.02;90.88;0.2;1.85;-1;ContainsOutlierReplicateCt
000NTC;blaMOX/blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMOX/blaCMY;0;0;2;2;;;;;;-1;NotInformative
10;blaOCH;1;0;2;3;33.63;;91.87;;1.96;-1;
11;blaOCH;1;0;2;3;34.11;;82.09;;1.79;-1;MultipleMeltPeaks
12;blaOCH;1;0;2;3;33.93;;91.46;;1.73;-1;
000NTC;blaOCH;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOCH;0;0;2;2;;;;;;-1;NotInformative
10;blaPAO/PDC;2;1;0;3;35.76;0.14;91.12;0.19;1.81;-1;ContainsOutlierReplicateCt
11;blaPAO/PDC;3;0;0;3;35.88;0.37;90.55;1.65;1.82;-1;
12;blaPAO/PDC;2;0;1;3;38.97;2.34;90.27;0.2;1.81;-1;MultipleMeltPeaks
000NTC;blaPAO/PDC;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPAO/PDC;0;0;2;2;;;;;;-1;NotInformative
10;blaVEB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;blaVEB;0;0;3;3;;;;;;-1;NotInformative
12;blaVEB;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaVEB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVEB;0;0;2;2;;;;;;-1;NotInformative
10;bla1;0;0;3;3;;;;;;-1;NotInformative
11;bla1;0;0;3;3;;;;;;-1;NotInformative
12;bla1;0;0;3;3;;;;;;-1;NotInformative
000NTC;bla1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla1;0;0;2;2;;;;;;-1;NotInformative
10;blaROB;2;0;1;3;27.61;1.04;88.4;0.15;1.82;-1;MultipleMeltPeaks
11;blaROB;3;0;0;3;25.36;0.07;87.7;2.53;1.84;-1;
12;blaROB;2;0;1;3;28.34;3.21;88.5;2.89;1.85;-1;MultipleMeltPeaks
000NTC;blaROB;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;blaROB;0;0;2;2;;;;;;-1;NotInformative
10;blaOXY-2;2;0;1;3;26.54;0.07;90.04;1.02;1.82;-1;MultipleMeltPeaks
11;blaOXY-2;1;0;2;3;30.83;;92.19;;1.83;-1;MultipleMeltPeaks
12;blaOXY-2;2;0;1;3;36.42;2.4;90.17;0.4;1.78;-1;
000NTC;blaOXY-2;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXY-2;0;0;2;2;;;;;;-1;NotInformative
10;blaPSE;0;0;3;3;;;;;;-1;NotInformative
11;blaPSE;0;0;3;3;;;;;;-1;NotInformative
12;blaPSE;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPSE;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPSE;0;0;2;2;;;;;;-1;NotInformative
10;cphA;3;0;0;3;25.25;0.43;92.43;0.16;1.9;-1;
11;cphA;3;0;0;3;25.15;0.28;91.7;0.42;1.9;-1;
12;cphA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cphA;0;0;1;1;;;;;;-1;NotInformative
GENO;cphA;0;0;2;2;;;;;;-1;NotInformative
10;bla-L1;1;0;2;3;34.05;;89.47;;1.83;-1;MultipleMeltPeaks
11;bla-L1;2;0;1;3;37.76;0.04;84.66;3.35;1.89;-1;
12;bla-L1;1;0;2;3;36.6;;82.38;;1.93;-1;MultipleMeltPeaks
000NTC;bla-L1;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-L1;0;0;2;2;;;;;;-1;NotInformative
10;cfxA;2;0;1;3;38.43;1.39;82.48;5.75;1.86;-1;
11;cfxA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
12;cfxA;1;0;2;3;37.04;;75;;1.95;-1;
000NTC;cfxA;0;0;1;1;;;;;;-1;NotInformative
GENO;cfxA;0;0;2;2;;;;;;-1;NotInformative
10;cepA;0;0;3;3;;;;;;-1;NotInformative
11;cepA;0;0;3;3;;;;;;-1;NotInformative
12;cepA;0;0;3;3;;;;;;-1;NotInformative
000NTC;cepA;0;0;1;1;;;;;;-1;NotInformative
GENO;cepA;0;0;2;2;;;;;;-1;NotInformative
10;blaCMY;2;1;0;3;29.55;0.29;88.77;0.04;1.8;-1;ContainsOutlierReplicateCt
11;blaCMY;1;0;2;3;37.13;;89;;1.75;-1;MultipleMeltPeaks
12;blaCMY;1;0;2;3;34.21;;88.41;;1.9;-1;MultipleMeltPeaks
000NTC;blaCMY;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCMY;0;0;2;2;;;;;;-1;NotInformative
10;ampC/blaDHA;2;1;0;3;34.3;0.15;90.44;1.97;1.83;-1;ContainsOutlierReplicateCt
11;ampC/blaDHA;2;0;1;3;35.53;1.23;88.63;0.9;1.9;-1;MultipleMeltPeaks
12;ampC/blaDHA;1;0;2;3;36.51;;91.87;;1.93;-1;MultipleMeltPeaks
000NTC;ampC/blaDHA;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC/blaDHA;0;0;2;2;;;;;;-1;NotInformative
10;blaGES;0;0;3;3;;;;;;-1;NotInformative
11;blaGES;0;0;3;3;;;;;;-1;NotInformative
12;blaGES;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaGES;0;0;1;1;;;;;;-1;NotInformative
GENO;blaGES;0;0;2;2;;;;;;-1;NotInformative
10;blaSFO;2;0;1;3;28.24;1.55;88.94;0.33;1.91;-1;MultipleMeltPeaks
11;blaSFO;2;1;0;3;27.87;0.12;89.22;0.31;1.85;-1;ContainsOutlierReplicateCt
12;blaSFO;3;0;0;3;29.62;1.74;89.32;0.2;1.91;-1;
000NTC;blaSFO;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSFO;0;0;2;2;;;;;;-1;NotInformative
10;blaTLA;0;0;3;3;;;;;;-1;NotInformative
11;blaTLA;0;0;3;3;;;;;;-1;NotInformative
12;blaTLA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTLA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTLA;0;0;2;2;;;;;;-1;NotInformative
10;blaZ;0;0;3;3;;;;;;-1;NotInformative
11;blaZ;0;0;3;3;;;;;;-1;NotInformative
12;blaZ;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaZ;0;0;1;1;;;;;;-1;NotInformative
GENO;blaZ;0;0;2;2;;;;;;-1;NotInformative
10;blaVIM;2;0;1;3;39.6;1;88.35;3.49;1.89;-1;MultipleMeltPeaks
11;blaVIM;2;0;1;3;37.01;3.38;88.72;0.56;1.86;-1;
12;blaVIM;1;0;2;3;43.55;;87.85;;1.81;-1;
000NTC;blaVIM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaVIM;0;0;2;2;;;;;;-1;NotInformative
10;Pbp5;0;0;3;3;;;;;;-1;NotInformative
11;Pbp5;0;0;3;3;;;;;;-1;NotInformative
12;Pbp5;0;0;3;3;;;;;;-1;NotInformative
000NTC;Pbp5;0;0;1;1;;;;;;-1;NotInformative
GENO;Pbp5;0;0;2;2;;;;;;-1;NotInformative
10;pbp;1;0;2;3;42.7;;84.89;;1.83;-1;
11;pbp;0;0;3;3;;;;;;-1;NotInformative
12;pbp;1;0;2;3;39.44;;84.83;;1.85;-1;
000NTC;pbp;0;0;1;1;;;;;;-1;NotInformative
GENO;pbp;0;0;2;2;;;;;;-1;NotInformative
10;mecA;0;0;3;3;;;;;;-1;NotInformative
11;mecA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
12;mecA;2;0;1;3;33.97;2.29;81.97;0.69;1.96;-1;MultipleMeltPeaks
000NTC;mecA;0;0;1;1;;;;;;-1;NotInformative
GENO;mecA;0;0;2;2;;;;;;-1;NotInformative
10;blaCTX-M;3;0;0;3;39.99;4.6;79.43;6.75;1.75;-1;
11;blaCTX-M;2;0;1;3;38.73;0.88;82.42;8.18;1.76;-1;MultipleMeltPeaks
12;blaCTX-M;3;0;0;3;40.78;1.3;83.03;5.7;1.72;-1;
000NTC;blaCTX-M;1;0;0;1;39.11;;75.65;;1.83;-1;
GENO;blaCTX-M;0;0;2;2;;;;;;-1;NotInformative
10;penA;2;0;1;3;28.75;0.41;90.44;0.06;1.82;-1;MultipleMeltPeaks
11;penA;3;0;0;3;33.13;2.14;90.46;0.23;1.81;-1;
12;penA;2;1;0;3;33.14;0.22;91.15;0.7;1.87;-1;ContainsOutlierReplicateCt
000NTC;penA;0;0;1;1;;;;;;-1;NotInformative
GENO;penA;0;0;2;2;;;;;;-1;NotInformative
10;imp-marko;0;0;3;3;;;;;;-1;NotInformative
11;imp-marko;0;0;3;3;;;;;;-1;NotInformative
12;imp-marko;0;0;3;3;;;;;;-1;NotInformative
000NTC;imp-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;imp-marko;0;0;2;2;;;;;;-1;NotInformative
10;NDM new;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;NDM new;1;0;2;3;34.74;;91.66;;1.71;-1;MultipleMeltPeaks
12;NDM new;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;NDM new;0;0;1;1;;;;;;-1;NotInformative
GENO;NDM new;0;0;2;2;;;;;;-1;NotInformative
10;blaCTX-M-1,3,15;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;blaCTX-M-1,3,15;2;0;1;3;33.53;1.84;87.72;0.08;1.93;-1;
12;blaCTX-M-1,3,15;2;0;1;3;41.49;4.56;89.2;2.06;1.8;-1;MultipleMeltPeaks
000NTC;blaCTX-M-1,3,15;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCTX-M-1,3,15;0;0;2;2;;;;;;-1;NotInformative
10;blaSHV-11;1;0;2;3;36.51;;86.04;;1.57;-1;MultipleMeltPeaks
11;blaSHV-11;1;0;2;3;34.3;;88.26;;1.94;-1;MultipleMeltPeaks
12;blaSHV-11;3;0;0;3;34.47;1.91;90.79;2.87;1.98;-1;
000NTC;blaSHV-11;0;0;1;1;;;;;;-1;NotInformative
GENO;blaSHV-11;0;0;2;2;;;;;;-1;NotInformative
10;bla-SME;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;bla-SME;0;0;3;3;;;;;;-1;NotInformative
12;bla-SME;1;0;2;3;36.68;;86.88;;1.89;-1;
000NTC;bla-SME;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-SME;0;0;2;2;;;;;;-1;NotInformative
10;blaFOXnew;2;0;1;3;27.21;0.09;91.05;0.18;1.87;-1;MultipleMeltPeaks
11;blaFOXnew;1;0;2;3;27.08;;90.08;;1.89;-1;MultipleMeltPeaks
12;blaFOXnew;2;1;0;3;26;0.11;90.75;0.04;1.87;-1;ContainsOutlierReplicateCt
000NTC;blaFOXnew;0;0;1;1;;;;;;-1;NotInformative
GENO;blaFOXnew;0;0;2;2;;;;;;-1;NotInformative
10;ampC;1;0;2;3;33.35;;90.82;;1.93;-1;MultipleMeltPeaks
11;ampC;2;0;1;3;34.57;2.37;90.79;0.06;1.85;-1;MultipleMeltPeaks
12;ampC;3;0;0;3;37.54;3.21;87.25;0.81;1.84;-1;
000NTC;ampC;0;0;1;1;;;;;;-1;NotInformative
GENO;ampC;1;0;1;2;39.16;;79.14;;1.8;-1;
10;blaOXA10;0;0;3;3;;;;;;-1;NotInformative
11;blaOXA10;0;0;3;3;;;;;;-1;NotInformative
12;blaOXA10;2;0;1;3;38.01;0.87;82.88;10.01;1.94;-1;
000NTC;blaOXA10;0;0;1;1;;;;;;-1;NotInformative
GENO;blaOXA10;0;0;2;2;;;;;;-1;NotInformative
10;blaIMIR;2;0;1;3;34.09;0.95;92.73;0.08;1.85;-1;MultipleMeltPeaks
11;blaIMIR;1;0;2;3;37.92;;92.64;;1.86;-1;
12;blaIMIR;2;0;1;3;39.55;0.03;92.65;3.51E-03;1.82;-1;
000NTC;blaIMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIMIR;0;0;2;2;;;;;;-1;NotInformative
10;blaTEM;0;0;3;3;;;;;;-1;NotInformative
11;blaTEM;0;0;3;3;;;;;;-1;NotInformative
12;blaTEM;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaTEM;0;0;1;1;;;;;;-1;NotInformative
GENO;blaTEM;0;0;2;2;;;;;;-1;NotInformative
10;blaPER;0;0;3;3;;;;;;-1;NotInformative
11;blaPER;0;0;3;3;;;;;;-1;NotInformative
12;blaPER;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPER;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPER;0;0;2;2;;;;;;-1;NotInformative
10;KPC;2;0;1;3;34.59;0.07;87.94;0.75;1.85;-1;
11;KPC;1;0;2;3;38.5;;83.54;;1.85;-1;
12;KPC;0;0;3;3;;;;;;-1;NotInformative
000NTC;KPC;0;0;1;1;;;;;;-1;NotInformative
GENO;KPC;0;0;2;2;;;;;;-1;NotInformative
10;beta_ccra;3;0;0;3;35.05;6.52;81.45;4.18;1.74;-1;
11;beta_ccra;3;0;0;3;32.31;0.81;85.46;0.04;1.84;-1;
12;beta_ccra;0;0;3;3;;;;;;-1;NotInformative
000NTC;beta_ccra;0;0;1;1;;;;;;-1;NotInformative
GENO;beta_ccra;0;0;2;2;;;;;;-1;NotInformative
10;cefa_ampc;1;0;2;3;42.05;;86.72;;1.74;-1;MultipleMeltPeaks
11;cefa_ampc;3;0;0;3;40.04;0.75;88.18;5.07;1.8;-1;
12;cefa_ampc;1;0;2;3;42.1;;85.19;;1.82;-1;MultipleMeltPeaks
000NTC;cefa_ampc;0;0;1;1;;;;;;-1;NotInformative
GENO;cefa_ampc;0;0;2;2;;;;;;-1;NotInformative
10;bl1acc;0;0;3;3;;;;;;-1;NotInformative
11;bl1acc;0;0;3;3;;;;;;-1;NotInformative
12;bl1acc;0;0;3;3;;;;;;-1;NotInformative
000NTC;bl1acc;0;0;1;1;;;;;;-1;NotInformative
GENO;bl1acc;0;0;2;2;;;;;;-1;NotInformative
10;bl3_cpha;2;0;1;3;42.39;0.77;91.35;0.08;1.76;-1;MultipleMeltPeaks
11;bl3_cpha;1;0;2;3;35.86;;90.39;;1.86;-1;
12;bl3_cpha;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;bl3_cpha;0;0;1;1;;;;;;-1;NotInformative
GENO;bl3_cpha;0;0;2;2;;;;;;-1;NotInformative
10;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
11;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
12;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaB-11,13,14;0;0;1;1;;;;;;-1;NotInformative
GENO;blaB-11,13,14;0;0;2;2;;;;;;-1;NotInformative
10;blaIND;2;0;1;3;39.22;3.74;84.03;1.4;1.83;-1;
11;blaIND;0;0;3;3;;;;;;-1;NotInformative
12;blaIND;1;0;2;3;33.8;;84.18;;1.87;-1;MultipleMeltPeaks
000NTC;blaIND;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIND;0;0;2;2;;;;;;-1;NotInformative
10;blaLEN;1;0;2;3;40;;85.67;;1.74;-1;MultipleMeltPeaks
11;blaLEN;2;0;1;3;41.16;1.3;88.96;0.17;1.77;-1;
12;blaLEN;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaLEN;0;0;1;1;;;;;;-1;NotInformative
GENO;blaLEN;0;0;2;2;;;;;;-1;NotInformative
10;blaOXY-1;2;0;1;3;25.66;0.05;88.53;0.69;1.92;-1;MultipleMeltPeaks
11;blaOXY-1;2;0;1;3;24.35;0.18;88.43;0.86;1.97;-1;MultipleMeltPeaks
12;blaOXY-1;2;0;1;3;25.33;0.86;89.19;0.1;1.86;-1;MultipleMeltPeaks
000NTC;blaOXY-1;1;0;0;1;28.52;;77.5;;1.81;-1;
GENO;blaOXY-1;2;0;0;2;28.11;0.49;77.57;0.02;1.81;-1;
10;blaCARB;3;0;0;3;32.77;4.1;91.65;0.47;1.94;-1;
11;blaCARB;1;0;2;3;36.21;;91.04;;1.94;-1;MultipleMeltPeaks
12;blaCARB;1;0;2;3;34.88;;78.47;;1.96;-1;MultipleMeltPeaks
000NTC;blaCARB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaCARB;0;0;2;2;;;;;;-1;NotInformative
10;blaGOB;1;0;2;3;28.75;;86.66;;1.93;-1;MultipleMeltPeaks
11;blaGOB;2;0;1;3;25.78;0.17;87.09;0.03;1.92;-1;MultipleMeltPeaks
12;blaGOB;1;0;2;3;29.3;;89.33;;1.98;-1;MultipleMeltPeaks
000NTC;blaGOB;0;0;1;1;;;;;;-1;NotInformative
GENO;blaGOB;0;0;2;2;;;;;;-1;NotInformative
10;blaHERA;1;0;2;3;41.84;;90.45;;1.79;-1;
11;blaHERA;0;0;3;3;;;;;;-1;NotInformative
12;blaHERA;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaHERA;0;0;1;1;;;;;;-1;NotInformative
GENO;blaHERA;0;0;2;2;;;;;;-1;NotInformative
10;blaMIR;3;0;0;3;27.38;1.22;90.78;0.23;1.95;-1;
11;blaMIR;2;1;0;3;27.58;0.25;90.69;0.02;1.99;-1;ContainsOutlierReplicateCt
12;blaMIR;2;1;0;3;26.99;0.08;90.72;0.05;1.94;-1;ContainsOutlierReplicateCt
000NTC;blaMIR;0;0;1;1;;;;;;-1;NotInformative
GENO;blaMIR;0;0;2;2;;;;;;-1;NotInformative
10;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
11;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
12;nonmobile_blaADC;0;0;3;3;;;;;;-1;NotInformative
000NTC;nonmobile_blaADC;0;0;1;1;;;;;;-1;NotInformative
GENO;nonmobile_blaADC;0;0;2;2;;;;;;-1;NotInformative
